date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,value_for_money,recommended,id,type_of_traveller,route,date_flown,inflight_entertainment,aircraft,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2018-05-23,Late late late,1.0,"late late late! taking ryanair weekly at this moment (bru/dub) and unfortunately always late. again this eveing 1 hr 10 minutes delay. they every time have an excuse to justify the delay (air traffic control, strike in france...) but other airlines operating this route are never late. what the current issue! why are you always late. please keep in mind that being on time is our first concern!",Economy Class,2.0,2.0,-1.0,1.0,False,1271,Business,Dublin to Brussels,May 2018,-1.0,Boeing 737,3.0,-1.0,Ryanair,Ireland,True
2018-05-23,Appalling punctuality,1.0,"flew ryanair from budapest to charleroi. second flight in two days that was delayed by over an hour. this caused problems for myself on collection of vehicles from hire companies due to late arrival. i have problems with the airline before and do not recommend it. i would never use for personal travel but have to use for business, however i will be discussing with my employer that we no longer use the airline due to appalling punctuality.",Economy Class,1.0,1.0,-1.0,1.0,False,1272,Business,Budapest to Charleroi,May 2018,-1.0,Boeing 737-800,1.0,-1.0,Ryanair,Ireland,True
2018-05-24,"Ryanair, never again",2.0,"stansted to frankfurt. arrived at the airport to absolute pandemonium! i could not download my check-in, the ryanair web-site was down, the stansted free wifi was not working, appalling, no signage so no-one knew where to go and not one single ryanair employee walking around to assist very irate passengers-although they could have done with a whole team! there was one customer service lady, attending to a ‘line’ of about 50 passengers - all frustrated and clueless what to do, where to go, but the queue at the flexi-desk was kept free. and then a one hour delay in the plane and a further delay in landing in frankfurt. a one hour flight took over 2 hours. ryanair, never again!",Economy Class,1.0,2.0,-1.0,1.0,False,1273,Solo Leisure,Stansted to Frankfurt,May 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-05-28,Bag policy is just a joke,1.0,"madrid to dublin. the bag policy is just a joke. if you don't buy priority, you wont be allowed a bag in cabin. it's not even a cheap company any more, next time i will fly with aer lingus or equivalent.",Economy Class,1.0,1.0,-1.0,1.0,False,1274,Solo Leisure,Madrid to Dublin,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-05-28,Save yourself from this nightmare,1.0,"seville to cologne. flight was delayed by more than 3 hours due to strike in france. not the airline's fault, but had to stay in the standing plane without aircon for more than 2 hours. crew was expressly advised by the airline not to provide drinks. not even water was offered. save yourself from this nightmare. avoid ryanair.",Economy Class,1.0,1.0,-1.0,2.0,False,1275,Solo Leisure,Seville to Cologne,May 2018,-1.0,Boeing 737-800,1.0,-1.0,Ryanair,Ireland,True
2018-05-29,Miserable experience all around,2.0,Not informed,Economy Class,2.0,1.0,-1.0,3.0,False,1276,Couple Leisure,Munich to Dublin,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2018-05-31,£55 each to print a boarding pass,1.0,edinburgh to stansted. i’ve never flown ryanair so didn’t know about the check in policy. myself and my partner were charged £55 each to print a boarding pass. even the service itself was abominable. the staff were very rude.,Economy Class,1.0,1.0,-1.0,1.0,False,1277,Couple Leisure,Edinburgh to Stansted,June 2017,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-05-31,Flight got cancelled,1.0,"terrible airline. my flight got cancelled from berlin - stansted (scheduled on 29/5). i checked on 29/5 and was able to choose any flights within the range of 7 days from any  airport (i.e london - barcelona or barcelona - porto or porto to paris). however, i didn't have a final decision until today (30/6). contacted ryanair chat and now they are saying  i can change to any flights with origin from either my cancelled flight's destination or origin to sorry actually you can only do it on the same route. these were some of the worst customer service ever. they couldn't help but reply every 5-10 minutes.  bye ryanair forever.",Economy Class,-1.0,-1.0,-1.0,1.0,False,1278,Solo Leisure,Berlin to Stansted,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-01,Flight over an hour late,1.0,"shannon to stansted. funny how all the flight from and to dublin/cork can arrive on time but not to shannon! no ryanair staff on floor, no explanation as to why the flight is over an hour late coming and going. people pay the money to expect their flight to arrive on time. only apparently no one flying to shannon has a job to go to.  they would rather see the airport closed and have all the money going to dublin. if you want to be on time do not fly with ryanair. uncomfortable seats, late, clinical, misrable",Economy Class,1.0,1.0,-1.0,1.0,False,1279,Solo Leisure,Shannon to Stansted,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-01,Will never fly ryanair again,1.0,"bologna to stansted . absolutely awful. i have never reviewed in my life and the incompetence and poorly trained staff have baffled me. no one tells you what is going on. we have been delayed going out and coming back. i understand that weather/technical faults etc can slow your flight down. however, the staff are rude and arrogant and tell all the passengers different reasons why we are stuck on the runway. total incompetence and poorly run airline, will never fly ryanair again.",Economy Class,1.0,1.0,1.0,1.0,False,1280,Couple Leisure,Bologna to Stansted,May 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-06-01,Pay extra to travel together,1.0,"leeds to bratislava. bad service. overpriced tickets and extra charges for basically everything. the priority service (which makes it possible to take the hand luggage on board) at extra cost provide literally no benefits apart from what should already be in the price and becomes a commonality rather than an exclusive feature. what is more, tickets when booked together do not guarantee having adjacent seats for which we have to pay extra in order to travel together.",Economy Class,1.0,1.0,-1.0,1.0,False,1281,Couple Leisure,Leeds to Bratislava,June 2018,-1.0,Boeing 737-800,1.0,-1.0,Ryanair,Ireland,False
2018-06-02,Delayed an hour,1.0,knock to bristol. very disappointed to have the flight delayed an hour without anyone informing any of the passengers of any updates. i had prepaid train tickets which are now invalid and have missed my train.  really really irritated.,Economy Class,1.0,1.0,-1.0,1.0,False,1282,Solo Leisure,Knock to Bristol,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-03,Riding on a greyhound bus,3.0,"if you long for the good old days of riding on a greyhound bus, ryanair is the one for you. the pre boarding experience is like nothing other than the crowd one would encounter in the bus terminal: packed. if you are 6 feet tall or more, think twice. the one redeeming feature of the seating is that the seats are upright with no option to recline.",Economy Class,1.0,1.0,-1.0,4.0,False,1283,Couple Leisure,Gatwick to Dublin,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2018-06-05,Most unhelpful company,1.0,"majorca to liverpool. this airline is the most unhelpful company i have ever dealt with. i would avoid booking with them if you possibly can. my 19 year old son's flight was cancelled with no explanation for his return from a holiday. along with his friends they were not offered alternative flights at first and we had to sort things for the back in the uk. additionally when we did manage to get them a flight it only went to leeds were they were left stranded with no support to get them back to liverpool. no offer of compensation and after trying to contact the airline who refused to talk to us and did not respond to any emails or messages sent. this is a disgrace, customer service is non existent. additional the second flight was also delayed by an additional 5 hours and again no offer of a drink, meal or anyone willing to speak to them. overall the delay consisted of over 10 hours and 5 19 year olds being stranded in leeds.",Economy Class,-1.0,-1.0,-1.0,1.0,False,1284,Couple Leisure,Majorca to Liverpool,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2018-06-08,Would never recommend,1.0,girona to pisa. terrible airline! extra charge can be more than ticket price and luggage. extra charge just for 2 pieces of paper (registration tickets). i would never recommend this company!,Economy Class,1.0,1.0,1.0,1.0,False,1285,Couple Leisure,Girona to Pisa,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-10,Price can't be beaten,6.0,"alicante to east midlands. ryanair is a budget airline that i use on a regular basis, and what you see is what you get. i choose them because of price only and if you just book your ticket and not bother with all the silly add ons and take the time to read the webpage when booking, then, generally their price can't be beaten, you have to treat it as a means to get from a to b and take responsibility for choosing a low cost airline.",Economy Class,4.0,3.0,-1.0,4.0,True,1286,Couple Leisure,Alicante to East Midlands,June 2018,-1.0,Not informed,3.0,-1.0,Ryanair,Ireland,True
2018-06-10,Would not recommend,1.0,venice to stansted. absolutely would not recommend. 5 hour delay on the flight and the most unhelpful staff. didn't even bring us food throughout our entire wait when we were held in the flight for 3 hours. didn't reimburse us because the held us in the flight not the terminal.,Economy Class,1.0,1.0,-1.0,1.0,False,1287,Family Leisure,Venice to Stansted,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-10,Delayed by 7+ hours,1.0,"palma de mallorca to stansted. flight delayed by 7+ hours (from 18:00h to 01:54h now and counting). no communication about the reasons for the delay. plane packed with families with young children and babies. informed at 01:31h, by the pilot, in the first photo public announcement since 18:00h, that the flight will be delayed by another 20-25 minutes because there is a thunderstorm above palma airport. why is ryanair not offering any alternatives, such as hotel accommodation and/or booking us onto alternative flights? this would be farcical if it was for the fact that passenger rights are trampled over and we are being treated worse than cattle. shame on you, ryanair for allowing practices like this to persist under your leadership.",Economy Class,2.0,1.0,-1.0,1.0,False,1288,Couple Leisure,Palma de Mallorca to Stansted,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-11,Most unhelpful customer service,1.0,"madrid to sofia. the most unhelpful customer service ever! what a scam ryanair is with it's fees and charges that exceed the cost of the ticket. if you can, save yourself the headache and choose another airline. talking to ryanair's support staff was like talking to a wall. they are trained to copy and paste generic replies and cite their terms and conditions, over and over and over again.",Economy Class,2.0,3.0,1.0,1.0,False,1289,Couple Leisure,Madrid to Sofia,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-11,Delayed by an hour,1.0,oslo to stansted. the flight was delayed by an hour when we went to oslo but to make it worse when we were coming back on sunday to go back to work on monday the flight was delayed by an hour so it landed at 10:30 pm instead and the baggage took 1 hour 30 minutes to arrive. its 12am and i literally barely made it to the last train. worst service ever.  it will take me 1:30 hours to get home including a taxi journey and there is no trains to my area past 12am.,Economy Class,1.0,1.0,-1.0,1.0,False,1290,Couple Leisure,Oslo to Stansted,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-11,A terrible experience,1.0,barcelona to london stansted. terrible! flight was more than 2 hours delayed. there was lack of information and really bad service from the staff. overall a terrible experience! can not believe that this is no. 1 airline in europe.,Economy Class,1.0,1.0,-1.0,2.0,False,1291,Solo Leisure,Barcelona to London Stansted,June 2018,1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-12,Will try to avoid this airline,5.0,"milano malpensa to oporto. the flight was canceled 4 hours before the departure. only alternative flight left was with the cost of 355€ per person instead of the 52€ paid already. used the more economical option from malpensa do faro at the same day but caused high extra costs. it’s a real shame for the lack of professionalism and ethic, will try to avoid this airline.",Economy Class,2.0,3.0,2.0,2.0,False,1292,Couple Leisure,Milano Malpensa to Oporto,June 2018,1.0,Not informed,2.0,1.0,Ryanair,Ireland,True
2018-06-13,Try to do the check in online,1.0,"my husband and i took a flight from glasgow to berlin and when we try to do the check in online their web site didn’t allow us to do it, so we have to wait and do the check in directly in the airport and for that they charged us 151 dollars! because they said that i had to do it online, when i explain that i couldn’t do it because their web site doesn’t allow me, they require me to give them a proof. additionally, they charged us 18 dollars more and sit us separately without option! in total i paid for this flight 749 dollars, the most expensive i had paid for flight for two hours distance. i don’t understand why the customers are very vulnerable to this type of company?",Economy Class,1.0,1.0,1.0,1.0,False,1293,Couple Leisure,Glasgow to Berlin,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-13,a budget airline,8.0,flew dublin to lanzarote. excellent service. once the ryanair guidelines are stuck to and there is no breaching of the guidelines the airline is perfect. it may not have the bells and whistles but it's not expected as ryanair are a budget airline.,Economy Class,4.0,4.0,-1.0,5.0,True,1294,Family Leisure,Dublin to Lanzarote,July 2017,-1.0,Boeing 737-800,4.0,-1.0,Ryanair,Ireland,False
2018-06-14,Big 0 for customer service,1.0,"flew milan bergamo to barcelona. i would not recommend ryanair to anybody. very bad experience! i know that it's a low cost company and you don't expect much from it but better pay a bit more money and choose another airline. my flight was delayed 2 hours and nobody said anything as to why. the crew were very rude, they seemed very upset and at the end of the flight i asked for water and they didn't want to help, not even to buy and they got very offended when i asked. a big 0 for customer service.",Economy Class,1.0,1.0,1.0,2.0,False,1295,Couple Leisure,Milan Bergamo to Barcelona,June 2018,1.0,Not informed,2.0,1.0,Ryanair,Ireland,True
2018-06-15,Boarding process was efficient,6.0,"this is a very utilitarian experience, and they never let you forget it, even as flexplus passengers. we were denied access to the fasttrack security procedures at manchester, which our ticket said we were entitled to. on the other hand, we appreciated the sms confirming our departure time, and the extra leg room on the plane. the boarding process was efficient, and the seat wasn't too unforgiving on the back. the flight operated strictly on time. flexplus passengers' baggage appeared on the carousel last, well after the hand baggage of other passengers that had been put in the hold under ryanair's baggage policy.",Economy Class,3.0,3.0,-1.0,5.0,True,1296,Couple Leisure,Manchester to Naples,April 2018,-1.0,Boeing 737,3.0,-1.0,Ryanair,Ireland,True
2018-06-15,My last flight with ryanair,1.0,"flew berlin to thessaloniki. that was my last flight with ryanair. my patience is over with this company, they humiliate their clients every time. they call you to the gates and have you there waiting forever, the aircraft shows up 40min later and then they have you waiting outside another 20 min. then when the flight starts, in order to reward you they force you listen to advertisements very loud, all over the way. i am not rich, i am a student but i prefer paying more and flying under normal conditions.",Economy Class,1.0,3.0,1.0,1.0,False,1297,Solo Leisure,Berlin to Thessaloniki,June 2018,1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-17,Skirt just around the eu laws,1.0,"palma to dublin. ryanair does a great job making sure to skirt just around the eu laws. the flight was delayed 2 hours 50 minutes, and eu compensation laws kick in for this flight at 3 hours. we ended up landing in dublin at 3:00 am.",Economy Class,1.0,1.0,-1.0,1.0,False,1298,Solo Leisure,Palma to Dublin,July 2017,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-18,All goes wrong,1.0,all goes wrong with this airline from checking desk that you have to pay 55 euros for not doing online check-in without giving you any hints or alerts till on board that they take your carry on bag away to be carried separetly or check-in without your permission! air crew were rude or at least the one that was at my flight to rome from brussels and serving rear rows from 25-33. i will never fly with this airline again!,Economy Class,2.0,1.0,-1.0,1.0,False,1299,Solo Leisure,Brussels to Rome,June 2018,-1.0,Boeing 737-800,1.0,-1.0,Ryanair,Ireland,True
2018-06-19,Not very good for me,5.0,bergamo to marrakech. not very good for me. a good legroom but you couldn’t recline the seat. cabin service friendly crew but they could only speak a few languages.,Economy Class,2.0,3.0,2.0,5.0,False,1300,Solo Leisure,Bergamo to Marrakech,June 2018,-1.0,Boeing 737-800,3.0,-1.0,Ryanair,Ireland,True
2018-06-19,Pay for so many extras,5.0,". rome to paris. be watchful of the air fare. dont get trapped by the initial ticket amount. you may have to pay for so many extras that the cost may easily exceed double the basic cost. in spite of booking the seats, priority & cabin baggage. i missed out on the check in baggage for which i had to pay 80€. so be careful while booking the tickets.",Economy Class,2.0,3.0,2.0,3.0,False,1301,Family Leisure,Rome to Paris,June 2018,2.0,Not informed,2.0,-1.0,Ryanair,Ireland,True
2018-06-22,Abysmal customer service,1.0,"abysmal customer service. flight being delayed 2hours 30minutes is one thing, their communication is another. we were made to wait over 30 minutes with no explanation, no way to sit on anything. the 'waiting zone' was outside, we could plainly see our plane was not there. yet they herded the passengers into this tight corner, outside, no where to sit, no explanation. when i complained i only got a shrug. awful, awful experience. seats were uncomfortably small but that is to be expected from economy class.",Economy Class,3.0,1.0,3.0,1.0,False,1302,Solo Leisure,Lisbon to Toulouse,June 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-06-23,Apparently no options available,1.0,"we were supposed to leave at 5 pm. plane was delayed for about an hour. after boarding we got a notification that, due to the delay, we had to wait in line to leave. this was around 6 pm. half an hour later we got an announcement that we had to wait longer because of bad weather. and one hour later the flight was cancelled. we couldn't leave the plane for about another 2 hours and sat there without anything to eat or drink. we directly went to the desk to book another flight, only option was friday june 1st. the day we should arrive home. or in two weeks. we asked them to check 6 different airports, but apparently no options available the next day. they told us we could file a claim and get our money back. we filed a complaint, it got declined because of bad weather. this is not true. if the plane had been there at scheduled time, we would have left without any problems at our scheduled time. a plane to bari with flight number fr8723, left on its scheduled time at 5.25 pm. so this is just a very convenient excuse but not true at all.",Economy Class,2.0,1.0,1.0,1.0,False,1303,Solo Leisure,Weeze to Alicante,May 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-06-23,Group of drunk guys on board,7.0,"berlin txl to palma de mallorca. flew ryanair on behalf of laudamotion txl-pmi and return. booked seats in advance so my boyfriend and i could sit together and checked-in online. outbound flight: had no problems during the flight, we were on time, landed a little earlier, flight attendants were friendly (i sometimes tend to get sick and at first i panicked a bit as there were no sick bags but when i asked an attendant she gave me one). unfortunately the crew was very hard to understand when they announced something on the microphone, i never understood them as the quality was very poor. one thing i didn't like is that we had a group of drunk guys on board and the crew didn't told them to be more quiet, they even sold more beer. everything else was as expected. inbound flights: fine as well, departing and arrived approx. 15 minutes later than scheduled but okay. the flight itself was a little rough but not ryanair's fault. it was a flight in the late evening and i wanted to sleep a little but the crew bothered a bit as they always tried to sell something like scratch cards. everything else fine. seats on both flights were okay, we are both quite small (1,67m and 1,73m) and the leg room is enough for a short flight like this.",Economy Class,3.0,3.0,-1.0,5.0,True,1304,Couple Leisure,Berlin TXL to Palma de Mallorca,June 2018,-1.0,B737-800,3.0,-1.0,Ryanair,Ireland,True
2018-06-24,Plane was delayed once again,1.0,"this was the worst experience i have ever had to deal with at an airport, they started to do check-in late and were extremely disorganized which caused the plane to be delayed an hour (to 11.30). we actually started to board at 11.45 and the plane was delayed once again delayed to 1.30, we weren’t reimbursed with food nor water for the flight that took 3x longer than it should have due to their mistake. it also caused us to miss our plane to boston with a group of 4 of us over a grand of wasted tickets. now my family and i have to wait in an airport for up to 10 hours for the next flight. we will never use ryanair again and recommend no one else to either.",Economy Class,2.0,3.0,1.0,1.0,False,1305,Family Leisure,Venice to Barcelona,June 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-06-25,Legroom was fine,9.0,"manchester to cologne. a few minutes late departing manchester but due to timetable padding arrived on time. legroom was fine. overall experience was very positive and much better than the last time i flew ba short haul within europe. service was fine, the only minus point was the coffee being lukewarm.",Economy Class,5.0,5.0,4.0,5.0,True,1306,Business,Manchester to Cologne,June 2018,-1.0,Boeing 737-800,4.0,-1.0,Ryanair,Ireland,True
2018-06-25,Happy with the inflight experience,8.0,cologne to manchester. about 100 minutes late leaving cgn this morning due to crewing issues. no information from ground staff regarding delay but nothing on flightstats either. once onboard all was as expected and was impressed by relief crew performance. the coffee was scalding hot this trip and as it should be and was probably the best drink i have had inflight in many years. i did not bother with food having already eaten at the airport. overall very happy with the inflight experience.,Economy Class,5.0,5.0,5.0,5.0,True,1307,Business,Cologne to Manchester,June 2018,-1.0,Boeing 737-800,4.0,-1.0,Ryanair,Ireland,True
2018-06-25,My last ryanair flight,1.0,"barcelona to berlin. my last ryanair flight. absolutely abysmal airline. they cancelled flights 2 weeks in a row and did not have next available flights for 2 consecutive days. their chat personnel do not help at all by answering queries. there is a long waiting time and they are slow once on line. their refund procedure takes 28 days, and further delay if they need anything more from your end. i never know if i will receive my refunds eventually and if i will ever reach a destination through ryanair.  i am a student and chose it to save costs but even at those low costs i will never book it again simply because of the delay and cancellation troubles, horrible customer care response and ridiculous refund policies.",Economy Class,1.0,1.0,1.0,1.0,False,1308,Solo Leisure,Barcelona to Berlin,June 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-06-27,Every possible hassle,1.0,"edinburgh to stansted. my experience was terrible. every possible hassle that i could think of arose. couldnt check in attempted several times and finally was told checkin was closed. also told flight had left before it was time. had to find customer services at edinburgh airport who was so helpful. she followed me through every hassle until i got my boarding pass. took 2 whole hours to get through checkin and security. had heard they were bad news but didnt expect them to be this bad. they really are what they say - cheapest airline, but i would add troublesome airline too. special assistance did all they could to get me to the flight on time but she really had to get a move on. got there just as they were boarding. never ever again will i use ryanair.",Economy Class,1.0,1.0,-1.0,1.0,False,1309,Family Leisure,Edinburgh to Stansted,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2018-06-27,Greyhound bus in the sky,1.0,"malta to sevilla. i gave it one star, but if i could give it zero i would. it is the first and last time i fly with them. when i got to the airport they did even open the desk until an hour before we boarded. i had to pay 55€ because i didn’t do the check in properly. when i try contacting them they charged me .56€ per minute and they never answer i was was on the phone for at least one hour. to continue my nightmare the flight was terrible, it was like a greyhound bus in the sky! the entire time people were walking and standing all over the plain it was a completely chaos.",Economy Class,1.0,1.0,1.0,1.0,False,1310,Solo Leisure,Malta to Sevilla,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2018-06-28,Live chat does not actually exist!,1.0,"alicante to newcastle-upon-tyne. i booked car hire with my upcoming flight. i have now attempted to contact ryanair several times to obtain a quote for an additional driver. despite the company advertising “live chat “ options, on every occasion so far, i have been informed no staff are available! on one occasion, i waited ten minutes before being disconnected. it is virtually impossible to find a customer service email contact. my query is very simple but, as per, large companies such as ryanair have no concept of customer service. on top of that, they appear to be advertising a service of live chat which does not actually exist! no one seems accountable and there does not appear to be any control or regulation of their customer service sites which promise so much but in reality deliver very little service.",Economy Class,-1.0,-1.0,-1.0,2.0,False,1311,Couple Leisure,Alicante to Newcastle-upon-Tyne,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-29,Never recommend this airline,1.0,"barcelona to venice. i would never recommend this airline to anyone. there are hidden fees (55 euros per way) for improper check-in, the site is faulty preventing check-in, and the customer service is not helpful or understanding. emails, due to poor design and overload of graphics go straight to the spam folder. the entire service is designed to nickel and dime customers, thus the company’s business model is about tricking customers and writing special terms to catch them unawares.",Economy Class,3.0,3.0,3.0,1.0,False,1312,Solo Leisure,Barcelona to Venice,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-06-30,Delayed by almost 3 hours,3.0,"the flight time from london stansted to nuremberg generally takes about 90 minutes. my flight was delayed by almost 3 hours, resulting in an arrival in germany at 1am. when ryanair does the basics well, it is a very good airline. i want to get to my destination safely and an on-time. i have used ryanair for many years because it never seems to compromise on safety and has had an excellent on-time record.  something is going wrong with flights from london stansted, which, i believe, is ryanair's largest base, as measured by aircraft and passenger numbers. when i travelled to nuremberg, i noticed that a large number of flights were leaving with delays - my own flight's delay was the longest but delays of 40-60 minutes seemed routine. people have told me that there is an ongoing problem with swissport, the ground agents at stansted airport. this may be so but, at the end of the day, ryanair is responsible for the agencies with which it has contracts and for the operation of its flights. when a ground agent is not available to staff a gate, that is, and should be, a reflection of ryanair. in the case of my flight to nuremberg, i was told that the plane was flying with delays because of a concatenation of events: a technical problem leading to a plane change earlier in the day; ongoing problems with swissport; a loss of slot because of late servicing of aircraft by swissport; atc restrictions. the short flight passed without incident and the crew were competent and efficient. as usual, there was no-one available at nuremberg to offer advice and assistance to passengers arriving almost 3-hours late.",Economy Class,4.0,4.0,-1.0,5.0,True,1313,Solo Leisure,Stansted to Nuremberg,June 2018,-1.0,Boeing 737-800,1.0,-1.0,Ryanair,Ireland,True
2018-07-01,Our flight got cancelled,1.0,"stansted to cork. our flight got cancelled about 30 minutes prior to take off; not delayed, completely cancelled. so i have no idea how the plane, on flight service, seats, or anything related ot the flight were as i never made it on a plane. so we waited in line for 3 hours to speak with a customer service representative about booking an alternative flight. when we finally made it through the line (many, many flights were cancelled this day), we found out that all ryanair flights for the next 2 days to every location were completely booked, so the soonest we would be able to get on another flight was 3 days later. we had limited time where we were going as we were on vacation. so we decided to book with another airline (same day meant that it was very expensive). the customer service representative told us we qualified for compensation to make up some of the extra cost, and actually told us it was a good thing we got on another airline with how quickly all their flights were filling up. when filing for that compensation, we were told the cancellation was outside of their control so they would only refund the flight. we were given many reasons why the flight was cancelled by various airport and airline employees. ryanair was not even willing to compensate money i would have lost if i had rebooked on their airline and stayed in london the additional 3 days. next time i will pay a little more to go with a more reputable airline.",Economy Class,-1.0,-1.0,-1.0,1.0,False,1314,Couple Leisure,Stansted to Cork,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,False
2018-07-01,Worst flying experience ever,1.0,"skavsta to stanford. would never recommend using this airlane after today's experience. first we arrive at 5 pm in the morning, at the cost of our night sleep. when we have checked in our bags and gone through security, they inform that not airplane is coming, due to late arrival, until seven to eight hours later. still they could not offer any hotel room until four hours would pass, as the airplane could come earlier than their estimation. when we arrive the second time the plane is first estimated 30 minutes later than before, then to change into one hour. no personal of ryanair was reachable neither at the airport nor through phone. later departure to the same destination by ryanair went into air as normal without any possibility for us to board that plane. i just give a big warning of ryanair, the worst flying experience ever, though i'm a frequent flyer.",Economy Class,4.0,1.0,4.0,1.0,False,1315,Couple Leisure,Skavsta to Stanford,July 2018,3.0,Not informed,1.0,3.0,Ryanair,Ireland,True
2018-07-02,Painful way to travel,2.0,"nürnberg to porto. painful way to travel. this airline has been late every time i’ve flown it. the cabin is super hot and stuffy and be prepared to tolerate drunk groups of people on the later flights.  some flight attendants are polite and kind, some are not pleasant. seats are very uncomfortable and cramped. yes the fee for travel can be cheap if you can avoid all the upcharges, but you pay in a different way. - through late flights, long lines, gross cabins, drunk passengers, constant selling, bad food options etc.  so regardless of the cheap flights, i’m done with ryanair. not worth it.",Economy Class,1.0,2.0,1.0,2.0,False,1316,Family Leisure,Nürnberg to Porto,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-02,Avoid at all costs,1.0,"east midlands to las palmas. rude staff, ran out of alcohol and other refreshments, left us outside plane waiting for shuttle bus as they only had 2 buses instead of 3. worst flight i've had. avoid at all costs.",Economy Class,4.0,1.0,-1.0,1.0,False,1317,Couple Leisure,East Midlands to Las Palmas,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-03,Completely unhelpful attitude,2.0,"edinburgh to prague. i have no problem with the cabin crew. however the ground staff needs training in how to help passengers, not berate them. most other airlines allow for a visa check at the gate. not ryanair. i was passed through security, appeared at the gate in plenty of time, but at the time to board i was told to go all the way back through security to a miniscule and obscure check-in desk to have my us passport checked for my flight to prague. it didn't matter one bit that the czech republic is visa-free for us citizens, only that i was required to do this. of course i was not able to make the flight, but even worse the gate attendant was outright rude, stating it was not her fault. the gist of it is she was right, but her completely unhelpful attitude also tripped out at least 4 other us citizens on the same flight. this regularly happens due to poor ground training and procedures. after writing a complaint to ryanair customer service the response was predictable, no apology, it is the passengers' responsibility to check the visa requirements. ryanair needs to amend their procedures and place a qualified individual after security and before boarding so there is no longer the need for paying customers to be inconvenienced by missing their flight. i will never fly ryanair again.",Economy Class,2.0,3.0,2.0,2.0,False,1318,Family Leisure,Edinburgh to Prague,June 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-03,Cancelled without information,1.0,"stansted to frankfurt. 29 may 2018, flight was cancelled without information and then no flight for 2 days. i have to buy ticket from other airline. return on 5 june 2018 was delayed 4 hours. they did not pay a penny for compensation?",Economy Class,1.0,2.0,-1.0,1.0,False,1319,Solo Leisure,Stansted to Frankfurt,May 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-05,"Every flight is always late""",3.0,"lamezia terme to london. a total joke - every flight is always late because they let the people that have not paid for cabin baggage on last and take away their bags at the gate, it's not until the last person has got on the plane that they start loading the ""confiscated"" cabin bags into the hold - 120 bags takes ages to load, so the entire plane with all passengers seated sits there for 30 minutes whilst the bags are loaded. this has happened every flight i have been on and every flight has been over 30 minutes ate taking off. oh and the seats are the most uncomfortable on any airline.",Economy Class,1.0,4.0,1.0,2.0,False,1320,Couple Leisure,Lamezia Terme to London,June 2018,1.0,Boeing 737,1.0,1.0,Ryanair,Ireland,True
