date,header,rating,content,seat_type,value_for_money,recommended,id,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2018-08-04,Old seats in a new aircraft,2.0,"bangkok to tokyo. old seats in a new aircraft, boeing 787-8 worst customer service. cabin staff service very poor. i would never spend money to buy their business class ticket. there are many other good service airlines in asia",Business Class,1,False,289,1.0,1.0,1.0,1.0,Boeing 787-8,Business,Bangkok to Tokyo,July 2018,1.0,1.0,Japan Airlines,Japan,True
2018-08-17,Jal has lost a client,1.0,"i booked the flight on jal website for the end of october 2018 to fly with the boeing 787-9 not yet having tried. at the end of the purchase after checking my email, after 5 minutes i get an email alert that the flight booked from helsinki to tokyo started no longer at 17.05 as a reservation but at 17.25 and asked me to accept or refuse. i accepted in good faith  in exchange for narita i lost the connection to nagoya and i have to wait 9 hours to narita. (i made the mistake of not checking and i did not think that jal had only 2 daily flights to nagoya). i contacted jal through different channels but all told me that if i wanted to board the flight before i had to pay the penalty of 180€ + processing costs (the flight from helsinki should arrive at 9 but i checked always arrives for 8.15-8.30 flight to nagoya leaves at 9.55 and it is feasible to get on board). i'm a frequent flyer member jal, but from now on with this treatment to the customers i can assure that jal has lost a client.",Economy Class,1,False,290,Not informed,Not informed,Not informed,Not informed,Not informed,Solo Leisure,Milan to Nagoya via Helsinki / Tokyo,April 2018,Not informed,Not informed,Japan Airlines,Japan,True
2018-08-27,Stuck on a middle seat,3.0,"delhi to dallas via tokyo. the ground staff in new delhi could not print boarding passes for my onward travel from tokyo at delhi at the checkin counter. when i asked them at the gate again they told it could have been done at checkin counter but can’t be done at the gate now. i reach tokyo i am told to reach the gate without boarding pass. i spend my time panicking whether i will get a seat on the flight (so much for a relaxed travel and transit). online checkin did not work since i am non-us passport holder. ground staff shows up at the gate and i finally get a boarding pass but get stuck on a middle seat for next 11 hours which could have been avoided if i was checked in at new delhi. also i had called up jal 3 days earlier requesting a special meal for all my flights, but the request was only put in for the first sector.",Economy Class,1,False,291,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Delhi to Dallas via Tokyo,August 2018,1.0,1.0,Japan Airlines,Japan,True
2018-09-09,"Onboard service great, as ever",9.0,"jl py cabin lhr/hnd departing 0930 on a sunday. cabin full, aisle seat (19c) very comfortable, with great space and recline for py (far superior to ba). special meals delivered with a smile, and accurately designed for a diabetic. 15 minutes late boarding, 30 minutes early arriving. onboard service great, as ever. asked if they had any natto (rice cookies aren't good for me) and smiling fa dug deep and found a bag full! apparently nobody likes them? good - more for me. ife pretty good. only downside is that there is no jl arrivals lounge at hnd, so you pay to use the landside shower cubicles, which are ok. just better than ba in every respect.",Premium Economy,1,True,292,1.0,1.0,1.0,1.0,Boeing 787-800,Business,London Heathrow to Haneda,August 2018,1.0,Not informed,Japan Airlines,Japan,False
2018-09-09,Service excellent again,8.0,"booked as ba codeshare, but ba couldn't access jl to confirm a seat, so ended up in the middle nrt/hel (19e). actually worked ok because legroom and recline is so good. on time departure and arrival. this time dbml selections weren't as good for a diabetic, but crew intervened to provide food from c cabin to compensate - bravo! service excellent again. 1 hr 15m transfer at hel but no hold luggage and super efficient process, so made it fine. ay to lhr on a321 was unmemorable, but did have 8c, which is an extra legroom seat. again, even with the connection i'd choose this over ba any day.",Premium Economy,1,True,293,1.0,1.0,1.0,1.0,Boeing 787-900,Business,Narita to London Heathrow via Helsinki,August 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-09-10,I was pleasantly surprised,9.0,"tokyo to honolulu. i usually fly premium economy or business, if i'm lucky. i was terribly worried about this flight to and from hawaii in the normal economy, but i was pleasantly surprised! they fa's were extremely cheerful and hard-working. the catering was adequate and delicious. the cabin kept very clean, including the toilets. the star of the show is the seats. my goodness, i'm a big person (183 cm tall and 230 kg), and even i was comfortable! i couldn't believe the legroom and the seat width of these wider seats. they are premium economy standard on many us airlines but extended to the entire economy class. on the downside, jal is notorious for keeping the planes warm since japanese are adverse to air conditioning and even air passing over their skin. i always take a fan to keep cool. also, the avod is lacking. this is the one area they simply must improve upon. oh, they offer wifi onboard, but it didn't work for me or my partner. it never prompted with a pay screen and it was not free.",Economy Class,1,True,294,1.0,1.0,1.0,1.0,Boeing 787-9,Couple Leisure,Tokyo to Honolulu,September 2018,1.0,1.0,Japan Airlines,Japan,True
2018-10-05,My choice over the pacific,9.0,"san diego to bangkok via tokyo. i love jal, they are my go to choice over the pacific.  i purchased a not-particularly discounted one way ticket on jal through expedia. i didn't realize that advance seat selection wasn't possible on this class of service, and expedia didn't mention it. here's where i became quite disappointed. i'm elite on a partner airline with jal. when seats are assigned, generally elites get processed first--window or aisle. not only did i get middle seats, i was inexplicably given a middle seat in the very last row on my second segment, on a flight that had many empty rows. that's not only odd, it's vindictive. someone (or some software) went out of its way to put me in a middle seat in the last row when there were dozens of better seats available. when i arrived at the airport, i was able to get the connecting flight adjusted, but the trans-pacific segment was full, with no remaining aisle or window seats, and no upgrades available for purchase. the ticket agent offered to put my name on a list to move me to a new seat. here's where jal won me back. i presumed that this ""list"" functioned in the same way it would with us carriers, it got me to shut up and go away, but no one actually pays attention to it. that's where i was wrong. within 15 minutes i had been moved to a window seat. now, the rest of the trip was standard jal. massive amounts of pretty good food and wine. fast service with a smile. on time departures and arrivals. clean aircraft. let's not forget to mention that jal only put 8 seats across on its 787s, compared to the 9 that most of their competitors have. more room, more breathable air, and more overhead space. the seats were comfy and had a surprising amount of recline - like ""feel guilty for going back this far"" recline. the entertainment came up a bit short for 17 hours in the air, and curses on the person who offers up 75% of a bingeworthy season of a tv show and leaves us hanging. narita is weirdly depressing and in desperate need of a facelift, but that was a 90 minute connection and certainly not a reason to avoid jal. jal is deserving of the 5 star ranking they've been given.",Economy Class,1,True,295,1.0,1.0,1.0,1.0,Boeing 787-9,Business,San Diego to Bangkok via Tokyo,October 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-10-06,Jal seems overrated,7.0,"bangkok to tokyo haneda. outbound from bkk to hnd has a different quality to the inbound. first off, lounge facilities in bkk are not very inspired, with poor food choices - including curry rice at 8 am and its accompanying smell. boarding at the gate is by one queue for all class of passengers. in flight service takes 1 hour for a drink to be served and meal service 1 hr 20 mins. food quality very different to that presented from tokyo. staff always very polite and pleasant. seat is not comfortable with limited options. avod not fully functioning. no priority arrival facility at hnd. 5* rating for jal seems overrated.",Business Class,1,True,296,1.0,1.0,1.0,1.0,Not informed,Couple Leisure,Bangkok to Tokyo Haneda,September 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-10-06,In flight service much better,8.0,"tokyo haneda to bangkok. ground services again slightly underwhelming, with limited food choices at sakura lounge. no priority security check permitted, despite travelling business .boarding bizarre to say the least, with 80% of passengers boarding through business class gate by dint of their airline membership status, not their class of travel. in flight service much better on this return leg, with prompt drink and food service, and infinitely better quality of food. seat discomfort still a big issue, with the ""coffin"" style design, limited flexibility, maneuverability etc. staff extremely attentive and polite.",Business Class,1,True,297,1.0,1.0,1.0,1.0,Not informed,Couple Leisure,Tokyo Haneda to Bangkok,October 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-10-08,"Service was ok, but nothing special",4.0,"i was excited flying jal longhaul for the first time. checkin and fast lane security check took just 5 minutes. i had access to the jal first class lounge due to my one world platinum status. the lounge was very crowded and noisy on this sunday morning. i was looking for a nice breakfast, but just some croissants and muffins were on offer. the sushi counter is great, but not at 9 am, overall, the jal first lounge was rather dissapointing. this impression continued for the flight itself. the b789 had the so called sky suites iii installed, which do not come even close to qatar’s qsuite, which i had the pleasure to fly last week. they are very narrow and uncomfortable. the service was ok, but nothing special. the japanese choice of food was good, but not really wow. overall, a rather average experience. i expected a lot more from jal. this wasn’t 5 star.",Business Class,1,False,298,1.0,1.0,1.0,1.0,Boeing 789,Solo Leisure,Tokyo Narita to Kuala Lumpur,October 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-10-31,Attendants extremely caring,10.0,"this is my first time using japan airline, i flew from bangkok to tokyo, flight# 708, and from tokyo to los angeles, flight# 62, on october 27, 2018. i would like to thank the flight attendants who were extremely caring, the took care of me. thank you very much and keep up the good work.",Economy Class,1,True,299,1.0,1.0,1.0,1.0,Boeing 788 / 777,Family Leisure,Bangkok to Los Angeles via Tokyo,October 2018,1.0,1.0,Japan Airlines,Japan,True
2018-11-23,Meals were just plain awful,5.0,"sydney to tokyo narita. sadly disappointed by japan airlines. while the crews and seating were superb the meals in premium economy (and economy) were just plain awful.  i like japanese food very much but, except for the udon-in-the-sky snack, the meals, especially on the sydney to narita leg were disgusting. economy meals on japan airlines used to be some of the industry's best - these were some of the worst. i'd be happy to pay an extra $100 or more to get a decent set of meals instead of the awful food served on this route. on the other hand, its fair to say the cabin crew were superb, intelligent, and efficient in every way, the flights were on-time and the aircraft absolutely spotless, its great that jal uses the qantas lounge in sydney and this is better than the jal first class lounge at narita, where the food has gone downhill. also a lot of the staff in there are very officious and made me want to get out as soon as i could.",Premium Economy,1,False,300,1.0,1.0,1.0,1.0,Boeing 787-8,Business,Sydney to Tokyo Narita,November 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-11-24,A disappointing experience,6.0,"melbourne to osaka via tokyo, transferring from narita to haneda in tokyo. overall this was quite a disappointing experience, considering how much more expensive jal is on this route than other carriers with a single stop. on all legs the cabin crew were great - very welcoming, responsive to requests and eager to please. all flights operated on time. the seating was fine, though there is very little storage space in the b787 business class seat. in melbourne jal uses the marhaba lounge, which is ok but offers no hot vegetarian food options. at haneda airport the jal sakura lounge has great views of the runway, but food and drink choices were very limited (tea, coffee, soft drinks and rice crackers only). no welcome drink prior to take-off was offered on any sector, but after take-off the cabin crew were very efficient in meeting any requests. unfortunately the vegetarian meals were never japanese, and ranged from bland to unpleasant (i'm thinking of a certain vegetarian hamburger). on board the domestic flight from haneda to osaka kansai the seat was very comfortable and the service was excellent - but only tea, coffee and soft drinks (no snack) were served. jal does not help business class passengers or provide tickets for the transfer between narita and haneda airports in tokyo. you have to make your own way. i enquired on check-in in melbourne about that, and was just told vaguely that ""there is a bus"". it feels like there is a great airline in there struggling to get out, but held back by obvious penny-pinching.",Business Class,1,False,301,1.0,1.0,1.0,Not informed,Boeing 787 / 737,Solo Leisure,Melbourne to Osaka via Tokyo,November 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-11-28,Impressed with the improvement,9.0,"helsinki to tokyo narita. it is 10 years since i flew jal and i was very impressed with the improvement. charming ground staff in helsinki and the crew have their mojo back and were faultless despite a full flight. the meal was good and it was nice to get flavoured steamed spinach as the ""salad"" instead of the standard offering. my only negative would be the ife choice. the cabin temperature was perfect despite usual all comments about heat.",Premium Economy,1,True,302,1.0,1.0,1.0,1.0,Boeing 787,Solo Leisure,Helsinki to Tokyo Narita,November 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-12-26,Never fly japan airlines again,1.0,okinawa to tokyo. my daughter and i just took a mini vacation to tokyo  we flew on japan airlines. after we arrived in tokyo my daughter was informed that her dog was in the hospital and very sick. she tried with many different employees of japan airlines to change our flights to fly back earlier but they refused because she bought the tickets from expedia. well these two customers will never fly japan airlines again.,Economy Class,1,False,303,1.0,1.0,Not informed,Not informed,Not informed,Family Leisure,Okinawa to Tokyo,December 2018,1.0,Not informed,Japan Airlines,Japan,True
2018-12-29,Greatly disappointed,1.0,"ho chi minh city to tokyo. i had the worst experience ever after years of flying. first there was a one hour delay (jl070), we was disgrunted but let it go. then after we settled in the aircraft for an hour without moving anywhere, they finally announced that the engine broke and will take 1 hour to fix. i am currently writing this review at 4:40 am (flight was supposed to depart at 23:35) and there is still no sign that the plane actually move. greatly disappointed with the professionalism of this airline, do not blame on technical issues given that this could be prevented from their end. no compensation was given, not even a formal apology",Economy Class,1,False,304,1.0,1.0,1.0,1.0,Boeing 787,Family Leisure,Ho Chi Minh City to Tokyo,December 2018,1.0,1.0,Japan Airlines,Japan,True
2019-01-02,Good and comfortable,10.0,beijing to tokyo. very helpful land and cabin service. food is comparatively good in the economy class. the aircraft isn’t the newest 787-9 but still feel good and comfortable. overall satisfied like other japanese flights.,Economy Class,1,True,305,1.0,1.0,1.0,1.0,Boeing 767-300,Solo Leisure,Beijing to Tokyo,January 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-01-21,Seat was comfortable enough,7.0,tokyo narita to melbourne. the check in was easy. we were in the economy class and the seat was comfortable enough for 10 hours flight. the lavatory was quite big. the food/dinner was good too but for the second meal wasn’t that nice/fulfilling. it was a 10 hours flight so the airline should consider giving sufficient meal for the passengers. the customer service was friendly.,Economy Class,1,True,306,1.0,1.0,1.0,1.0,Not informed,Family Leisure,Tokyo Narita to Melbourne,January 2019,1.0,1.0,Japan Airlines,Japan,True
2019-01-26,"Great airline, will fly again",9.0,"lounge access with jal premium economy experience is fab. 9am sydney-tokyo and sydney qantas business lounge was excellent - barrister coffee and all cold and hot breakfast food was fresh . boarding no hassles, fa's warm and friendly. premium economy seats are best in class, loads of leg room and hard shell recliner, so no one leaning into you. fa's all smiles and each leg gave consistent, professional service, best experience i've had on that level. ife so so, but enough to keep me going. great drinks selection, including champagne - fa's happily kept it flowing. food wasn't too bad, and loads of snacks like noodle pots. transit in tokyo, narita to haneda by bus took only 80 minutes. haneda lounge not too bad, could be better. tokyo-/london flight solid repeat performance. great airline, will fly again.",Premium Economy,1,True,307,1.0,1.0,1.0,1.0,Boeing 787,Couple Leisure,Sydney to London via Tokyo,January 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-02-14,Recommend jal business class,8.0,"jakarta to vancouver via narita. my wife and i flew this routing. the seats on plane (both segments on boeing 787) from jakarta to narita we’re far superior than seat from narita to vancouver. cabin staff on both legs were all very friendly, very professional and deserve high marks. the inflight entertainment options were somewhat limited compared to other carriers. headsets also not as comfortable as others (small headphones). the food was very good as was beverage selection. we’d both recommend jal business class.",Business Class,1,True,308,1.0,1.0,1.0,1.0,Boeing 787-8,Couple Leisure,Jakarta to Vancouver via Narita,February 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-02-16,2 major flight delays,4.0,"vancouver to bangkok via tokyo 2 weeks ago. first sign of trouble began when we started circling narita and crew warned us there would be a delay in landing. this made me nervous as my connecting flight to bangkok was in 1.5 hours. we circled for nearly an hour before the captain came on the intercom and said we were being redirected to haneda airport. no reason given, only apology for inconvenience. we landed and refueled, waited another 1.5 hours and took off again, landing at narita 45 minutes later. no explanation given, just sorry for inconvenience. i ran into the airport, hoping that my connecting flight had waited for me, but it was to no avail. my connecting flight had already left. i had to wait in another line for 2.5 hours to get booked on the first morning flight to bkk, and jal put me up in a narita hotel. i found out that the delay was caused because an earlier aircraft had run off the runway, causing the airport delay. anyway, bad enough, get on with life. a week later i show up at the airport in bangkok, and jal ticket counter informs me my flight has been delayed by 3 hours. oh hell, not again! which of course means i cannot catch my connecting flight in narita again. i ask the reason for the delay, they tell me it's maintenance issue. wait for over an hour, and to jal's credit they do book me a flight on eva air in business class. thumbs up for that. but to have 2 major flight delays by the same airline on same itinerary is pretty sad.",Economy Class,1,False,309,1.0,1.0,1.0,1.0,Boeing 777-300,Couple Leisure,Vancouver to Bangkok via Tokyo,February 2019,1.0,1.0,Japan Airlines,Japan,True
2019-02-24,A screaming infant,5.0,"tokyo to taipei. first the flight was delayed at the gate after boarding for more than 45 minutes, taxi for another 30 minutes. so the plane was late leaving and late arriving in taiwan. the food was so so, for business class, really it could have been better. gate staff also were not well organized. it is surprising for japan. the lack of signs at the airport gate area and the size of the gate area were terrible. passengers did not know which lines to go to and business and first class passengers also had to fight through the crowd to board. the biggest problem with the flight was a screaming infant across the isle. flight attendants did nothing. the parents and grandparents also did nothing. it was horrifying. people should not be traveling with infants, period, for any reason unless they are moving abroad! these were typical selfish parents who insist to travel with their family and could careless about other people. the flight was full and their kid was crying the whole time. which means their kid was not comfortable. this selfishness has to stop, and airline staff and airlines need to address it instead of ignoring it. i paid good money for a business class seat, and yet i had to endure this nonsense the entire flight. i am sympathetic in most cases where a kid may act out for a short period of time, but this was ridiculous.",Business Class,1,False,310,1.0,1.0,1.0,1.0,Boeing 767,Solo Leisure,Tokyo to Taipei,March 2018,1.0,1.0,Japan Airlines,Japan,True
2019-04-03,An excellent flight,10.0,"seven hours in economy can make for a long flight. this evening's jal boeing 787 from tokyo to bangkok could hardly have been bettered. the seats are comfortable, the always smiling fas were charming and the ife extensive enough to while away the flight. narita is not my preferred airport out of tokyo because of the long taxi to the runway. but the captain made up most of the delay. for an economy ticket i felt the most impressive aspect of the flight was the excellent f&b service. indeed i would almost go as far as to call it superb. an extensive drinks offering was followed by one of the few delicious meals i have ever enjoyed in economy class. jal has a policy of inviting six young chefs develop new and different recipes for economy passengers. my main course of braised beef in red wine sauce with penne pasta and a dash of cheese was quite excellent, the pasta being perfectly al dente. a salad and two different vegetable dishes were complemented by an almond jelly that must have had some additional ingredient for it, too, had excellent consistency and flavour. i only wished the portion had been double the size! overall an excellent flight!",Economy Class,1,True,311,1.0,1.0,1.0,1.0,Boeing 787,Solo Leisure,Tokyo  to Bangkok,April 2019,1.0,Not informed,Japan Airlines,Japan,False
2019-04-16,Not a good experience,3.0,"seattle to tokyo narita. not a good experience. cabin crew were fantastic and graceful but the seat - one of the newer lay flat suites was clostrophobic with the divider up. hate the boeing 787 electronic window blinds because they do not get completely dark - on a flight heading west, they do not stop the sun shining into the cabin and heating it up. ife was ok but not outstanding. although the crew were great, the food (japanese set ) was not fresh. the drink service was slow as well which for a flight that is not too long delayed food service and resulted in little time for sleep. lounge in seattle was really poor (the club) and not up to biz class standards. sakura lounge in nrt was not much better. all in all will not fly jal again to asia from west coast.",Business Class,1,False,312,1.0,1.0,1.0,1.0,Boeing 787,Business,Seattle to Tokyo Narita,April 2019,1.0,1.0,Japan Airlines,Japan,True
2019-04-23,Staff very attentive,7.0,"lots to like about this flight but are few negative points. the good: great value as purchased 9 months in advance and travel was at easter, excellent check-in, lounge given ow status, boarding was efficient and on time departure. midnight departure so snack bag and water given less than 10 mins after seat belt sign off letting everyone get to sleep. minimal announcements and big breakfast served 2.5 hours before arrival. leg room great, toilets always clean, staff very attentive. the improvements: seat base is thin and while leg room great i found the seat thin and uncomfortable, toilets, 3 shared amongst 150 economy and premium economy pax, so while clean there was always a line. movie range was a bit limited, great system but minimal new movies. overall still a great way to get to japan from melbourne, leave at midnight and arrive at 9am, no time lost. wifi while active was never strong enough to do anything.",Economy Class,1,True,313,1.0,1.0,1.0,1.0,Boeing 787,Couple Leisure,Melbourne to Narita,April 2019,1.0,1.0,Japan Airlines,Japan,True
2019-04-26,Deserves it 5-star status,10.0,"japan airlines offers 2 nonstop flights from new york jfk to tokyo, and this is the later one to the more central haneda airport. the airline is one of the 4 main operators at jfk terminal one, but it is the only of the 4 that does not have its own lounge at jfk. they offer their premium passengers access to lufthansa's senator lounge instead. boarding was quite nice and in order, something that i have not seen in terminal one for a long time. the f sky suite was nicely designed and spacious, with ample storage space. meals were good and nicely presented, as expected from a leading f product. staff are respectful and accommodating. i picked the japanese menu but also expressed that i liked caviar, which belonged to the western menu, and the attendant happily obliged. she also offered to make my bed in the suite across the aisle (the cabin was only half full) so i can continue to use my suite for lounging and the other for sleeping. such small initiatives made a difference between good and excellent service. it should be noted that, unlike many other first class suites, the sky suite does not have a personal closet to hang your clothes. after i changed and exited the wc, an attendant already waited outside with a hanger offering to hang my clothes for me. what a valet service. overall, i think japan airlines first class product deserves it 5-star status.",First Class,1,True,314,1.0,1.0,1.0,1.0,Boeing 777-300ER,Solo Leisure,New York to Tokyo,March 2019,1.0,1.0,Japan Airlines,Japan,True
2019-05-06,The most polite and courteous cabin crew,10.0,"singapore changi to tokyo narita. the best thing about japan airlines was that, among other airlines i had flown with, they had the most polite and courteous cabin crew. in other areas, there was not much to pick on either. the seat was quite comfortable with a rather generous amount of leg space (i am 176cm tall). the movies available were quite up-to-date too. the only downside, if i must mention any, was that i was not given the option of choosing my seat.",Economy Class,1,True,315,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Singapore Changi to Tokyo Narita,May 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-05-28,Such a disappointment,2.0,"los angeles to ho chi minh city via tokyo. i was very frustrated of how jal treats its customer in my latest flight. my flight was through 02 transits each for the arrival and return trip, and most of the flights which were run in cooperation between jal and american airlines had at least 30 min delay but i was fine about that. however, in my second flight upon return after the first transit, jal was late for 1 hour and 20 mins due to maintenance issue, whilst my connecting flight (the final one to return home) is only 1 hour from the previous flight's arrival time. when we got to nrt, the connecting flight has not yet departed, and was still boarding, but instead of guiding us to the gate so that we can be on board quickly (which may take approx. 10 mins), they threw us to another airline, with an additional transit (kl) and additional 10 hours flight and waiting at the kl airport. what is even more frustrating is the jal staff who gave us the new ticket, she said in the first place when we just arrived, running and confused: jal arranged another flight by which we can get home at midnight on the same day ?. only when we recheck our tickets it appears that we have to wait 5 hours at kl and arrive at 10:00am the next day. (the group that were left from the final flight was about 6 people). when we asked about our luggage, she said that our luggage is already transferred to the final destination and we don't have to worry about them  - should we not worry if the luggage arrive before us? later, i checked with another girl at the counter, she said that our luggage are coming with us on this flight, and it is the airlines rule that the luggage must fly together with the passenger. everything happened today was such a disappointment and created a bad impression to me about jal. we waited for them to be late for 01 hr and 20 min, whilst they cannot wait for us just a few minutes so we can get to the gate and come home after 14 flight hours, just to be on time on that flight, as if they are very punctual and never delay.. one of the guy left in the group said that he had a flight with jal before and the same issue happened. i will never use your service again!",Economy Class,1,False,316,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Los Angeles to Ho Chi Minh City via Tokyo,May 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-05-29,Food was terrific,8.0,"los angeles to jakarta via tokyo. the cabin crew was so friendly and polite. they smile from the heart. the food was terrific, it was amazing. i will use this airline again.",Economy Class,1,True,317,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Los Angeles to Jakarta via Tokyo,May 2019,1.0,1.0,Japan Airlines,Japan,True
2019-06-11,Attendants were incredible,8.0,"my first flight was from vancouver to tokyo and i was so disappointed in the business class not having full lay flat seats and having to step over the passenger beside me every time i had to go to the washroom. the service was mediocre at best. i felt like it was premium economy. what saved japan airlines for me was the flight from tokyo to delhi. it was like night and day. the seats are 1-2-1 configuration so you have a lot of privacy. the seats had lots of storage space and the tv was huge. the flight attendants were incredible, always walking by to see if we needed anything and the bathroom was clean. i don't know why there was such a big difference in the flights. but japan airlines is now my second favorite after eva air. but beware as some planes are still the old horrible configuration.",Business Class,1,True,318,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Tokyo to Delhi,May 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-06-13,Requested a full refund,1.0,"seattle to tokyo . we purchased an air ticket for my wife to travel to visit family in tokyo, japan, on jal. the ticket was purchased via gotogate travel - purchased on 4/3/2019 for travel beginning on 6/25/2019 at a cost of approximately $1200. unfortunately, after booking and upon inspection of her travel document, she discovered a typographical error in her first name. on the ticket, her first name (four letters) has an extra letter (ii instead of i) rather than the correct spelling. we're not sure how this happened, and were quite surprised to see it. we made repeated attempts to rectify this situation and get the typo corrected. we contacted gotogate by phone and email multiple times. we contacted jal by phone and email multiple times. we drove to the airport in san diego and asked for help at the jal desk. we contacted alaska air. though our efforts did receive some replies, none were satisfactory. the typo remains on the ticket. given the fact that tsa or the airline may stop her at airport security screening, or stop her from boarding the flight, she is not willing to use the ticket. therefore, we have requested a full refund for the amount of the ticket, minus an appropriate handling fee, so that her booking via go to gate on alaska and jal will available, and so that some other passenger may book travel on the seat. we believe that the airline and the travel agency have a moral obligation and responsibility to serve customers to the best of their abilities, and to rectify this kind of situation. moreover, both the airline, the travel agency, and other customers stand to benefit by allowing the seat to be used by another customer. we are aware of the airline policies and practices regarding refunds and changes, yet we believe certain situations are exceptional and require flexibility. at this point, all we can do is chalk it up to corporate greed and feel a simmering anger over our loss.",Economy Class,1,False,319,1.0,1.0,Not informed,Not informed,Not informed,Solo Leisure,Seattle to Tokyo,June 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-06-26,Best airline i have ever flown,10.0,"san francisco to tokyo haneda. best airline i have ever flown. economy class seats have enough of space to stretch your legs - im 5'11"", food is on business class level when compared to any us or european based carriers. 2 checked baggage pieces standard, its employees don't panhandle for extra fees. remember all the glamour of the airline travelling from 30 years ago? it still lives on with jal!",Economy Class,1,True,320,1.0,1.0,1.0,1.0,Boeing 777-300,Couple Leisure,San Francisco to Tokyo Haneda,June 2019,1.0,1.0,Japan Airlines,Japan,True
2019-07-07,The seats spacious enough,8.0,"osaka itami to sapporo. check-in was remarkably quick and friendly. there were few passengers at the airport, possibly due to the g20 summit in osaka at the time. boarding was smooth, and the cabin crew were friendly and efficient. the plane was spotlessly clean and the seats spacious enough for a 90-minute flight. no food was served,  only a soft drink or hot drink. the plane was perfectly on time.",Economy Class,1,True,321,1.0,1.0,1.0,Not informed,Boeing 737,Solo Leisure,Osaka Itami to Sapporo,June 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-07-07,Cabin crew were friendly,9.0,"akita to sapporo. this flight was operated by j-air. a fast and friendly check-in was followed by an effortless, punctual and enjoyable flight. the cabin crew were friendly, although there was no onboard service on this flight (possibly due to turbulence). baggage arrived quickly (all thoughtfully placed on the carousel with the handles facing out). i was on a train into town within 25 minutes of touch-down.",Economy Class,1,True,322,1.0,1.0,Not informed,Not informed,E170,Solo Leisure,Akita to Sapporo,July 2019,1.0,Not informed,Japan Airlines,Japan,True
2019-07-11,Flight attendants were courteous,9.0,"it is a short distance from tokyo to seoul (2 hours). nevertheless, this airline flies an aircraft with full-flat, all-isle business-class seats for this route, which i liked very much. they have spacious lounge with a choice of drinks in haneda, and flight attendants were courteous. on return at gimpo airport, the korean lounge was small and overcrowded. the only thing they should do is to warn business-class passengers not to slam shut their tables, because this annoys their front passengers severely.",Business Class,1,True,323,1.0,1.0,1.0,1.0,Not informed,Business,Tokyo to Seoul,July 2019,1.0,1.0,Japan Airlines,Japan,True
2019-07-25,Squeezed in a central row of four,1.0,"japan airlines business class is basically a fraud. flying tokyo to sapporo business class. seats slightly better than coach but we are still squeezed in a central row of four like sardines. no lounge access, no priority boarding, no welcome drinks, nobody would hang your jacket. there is a real business class, called first class. the pseudo business class is what, at best, other airlines call economy plus.",Business Class,1,False,324,1.0,1.0,1.0,1.0,Not informed,Business,Tokyo to Sapporo,July 2019,1.0,1.0,Japan Airlines,Japan,True
2019-08-19,This is a great airline,9.0,"delhi to tokyo narita. the cabin crew were nice and my child was ill and they handled it professionally. the seat was amazing with lots of legroom and good reclining. they were really nice with the children and gave them little gifts. the cabin was hygienic and clean. overall, this is a great airline.",Business Class,1,True,325,1.0,1.0,1.0,1.0,Boeing 777,Family Leisure,Delhi to Tokyo Narita,January 2019,1.0,Not informed,Japan Airlines,Japan,False
2019-09-05,Legroom was spacious,9.0,"osaka to los angeles. jal has high quality service, and on the boeing 777 has only 8 seats per row rather than 9 in economy class, providing additional width space. legroom was spacious on this flight. all in all a great flight, save the delay (bit less than 1h) and the choice of movies.",Economy Class,1,True,326,1.0,1.0,1.0,1.0,Not informed,Business,Osaka to Los Angeles,August 2019,1.0,1.0,Japan Airlines,Japan,True
