date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,value_for_money,recommended,id,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2018-06-16,Germany's most expensive coach operator,1,another trip with the wannabe premium airline which might be better characterized as germany's most expensive coach operator. had a flight from stuttgart to munich and now to geneva - already spent more time in the bus than in the air. at least lufthansa were on time today.,Economy Class,1.0,1.0,1.0,1.0,1,False,1214,Not informed,Business,Munich to Geneva,June 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-06-18,Cancelled the booking,1,"lufthansa pushed the times of my original flight back by 6 hours, just a couple of months prior which is out of line considering their no refund policy and high rebooking fee. with no alternative flights available in the company to fit in with my already booked itinerary, the call centre staff cancelled the booking with promise of a full refund of 412 euros within 14 business days. they emailed confirmation of cancellation without any acknowledgement of the refund in writing. 6 weeks, 6 phone calls and an email inquiry later, i am still waiting. it took over a week for someone to respond to my urgent inquiry, with a generic, unhelpful response. the call centre staff have been completely unwilling to take my situation seriously and don't seem to understand the aspect of holding onto funds for which they are not providing a service. i have been continuously advised that they are unable to provide written confirmation of the refund, that i am unable to speak to the refunds department directly and tell me it has been processed, and to keep checking my bank account.",Economy Class,Not informed,Not informed,Not informed,Not informed,1,False,1215,Not informed,Family Leisure,Athens to Split via Munich,June 2018,Not informed,Not informed,Deutsche Lufthansa AG,Germany,True
2018-06-20,Operated by deutsche bahn,8,"lufthansa does not have flights between cologne and frankfurt but offers a service that is operated by deutsche bahn (train service). while there used to be a staffed check-in counter at the train station, it was replaced a couple years ago by a self check-in. that means there is no agent anymore and flights cannot be changed. i find that disappointing. the service itself is good because the train station is in downtown cologne (and the airport isn´t) and the trains are punctual. lufthansa is using a dedicated train car, but no food or drinks are offered in economy class on this 1-hour train ride. wifi and personal device streaming are free of charge. after all i am quite happy with this service and using it frequently.",Economy Class,Not informed,Not informed,Not informed,Not informed,1,True,1216,Not informed,Business,QKL to FRA,June 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-06-21,Wait hours in queue,1,"frankfurt to florence. everything was ruined by lufthansa. we have arrived to frankfurt airport, check in, passed security control, and we waiting for boarding. 15 minutes before flight they said that flight is canceled and we have to go to a counter. we went to counter. there was long queue. it was approximately 20 flights canceled, due to bad weather. so after 1.5 hour in the queue we have reached counter. staff was quite rude, they told us to go to another counter in departure area. we went there. there was several times longer queue. here we spent approximately 5 hours prior to reaching counter. here staff was more friendly. they put us on waiting list for 8 a.m. flight and give vouchers to hotel. next morning we have repeated exercise. in boarding area they told us that it is 40 people on waiting list and only two seats, so we have to go back to counter. i ask, is it possible to talk with manager. answer was quite rude: go to counter and there will be your manager. we run to counter. this time we reach it in 40 minutes. they rebook us on waiting list of 11:50 flight and told us that at noon air dispatchers strike in italy will start. there i realized that we may reach florence by some miracle this evening, otherwise we may not get there even till our train to verona. we decided to change plans and cancel our flights to florence and from verona. they told us that we have to go to different counter on second floor. another hour waiting and we are again in front of window. they told us that here we can only cancel flight, but to start procedure of returning money i have to go to site and feel up some request. they told us that we may get our luggage in half an hour to one hour. of cause, it took us 2.5 hours to get it. mean while i feel up that form. it was not from the first attempt that i was able to submit it. to summarize our experience: of cause there could be different circumstances, like weather conditions, strike etc., but it would be good attitude to send manager to each canceled flight area and talk with passengers, figure out their needs, try to find some solutions. nothing of this was done. in addition to that normal companies did not canceling flights due to temporary weather conditions, just postponing it. and for sure making client wait hours in queue and kicking them from one counter to another just because managers don’t want to look for a solution is extremely bad attitude.",Economy Class,1.0,1.0,1.0,Not informed,1,False,1217,Not informed,Family Leisure,Frankfurt to Florence,June 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-06-22,Lufthansa customer review,5,"los angeles to munich. i had problems the video display. i noticed others with problems also. it took several requests with several attendants over greater than an hours time, for attention. after several reboots, the screen froze and i did not have a video display the entire flight.",Economy Class,1.0,1.0,1.0,1.0,1,False,1218,Not informed,Business,Los Angeles to Munich,May 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-06-25,Room for improvement,3,"the flight from frankfurt to berlin was alright but nothing special, with a drink and two small and hard cookies. however, the return flight was less impressive. a two-hour delay for which there was just a lukewarm excuse. the meal consisted of a tiny package with hard chips - after the unexpected waiting time at tegel airport in the evening hours not really satisfactory. the crew seemed hurried and mostly interested in their free time after work. altogether much room for improvement.",Economy Class,1.0,1.0,1.0,Not informed,1,True,1219,A321,Solo Leisure,Berlin to Frankfurt,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-06-25,The flight was very good,7,"dublin to munich is a short flight but lufthansa still serve food and drink for free unlike many european airlines. transfer in munich was straightforward as it was well-signposted to the train to transfer between different terminals. munich to hong kong was my first time on an a380. i was excited to experience a new airplane so i booked a seat on the upper deck. unfortunately the seat i booked was in a row of three behind a row of four so that when sitting i faced the gap between the two seats in front of me and had to sit at an angle in the seat to view my entertainment screen. otherwise though the flight was very good. we were served dinner shortly after take-off, breakfast in the morning and a snack before landing. the food was all decent airline food. there was a good selection of films in a variety of languages and plenty of other entertainment features to keep me occupied. crew were polite and efficient without being particularly friendly. flight departed and arrived on time.",Economy Class,1.0,1.0,1.0,1.0,1,True,1220,A380,Solo Leisure,Dublin to Hong Kong via Munich,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-06-25,Seats are comfortable,10,"i was flying from frankfurt to chicago with lufthansa on a 747-800. during the check-in process i reserved a seat in the emergency exit row. the seat was comfortable and given the fact that it was in the emergency exit, i had enough more than enough legspace. but even the regular economy class seats are comfortable. selection of food and drinks was good and the crew was friendly. i was a bit hungry and would have liked a snack serice during the flight, the crew had light snacks availble at the galley upon request. inflight entertainment in every seat and wifi available (for an additional fee). i enjoyed this lufthansa flight and appreciate the benefits of star alliance.",Economy Class,1.0,1.0,1.0,1.0,1,True,1221,Boeing 747-800,Solo Leisure,Frankfurt to Chicago,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-06-26,The transfer should be possible,1,"gdansk to london via munich. when i purchased the ticket, there were flights with either about 45 minute connection time or about 3.5 hour connection time at munich / frankfurt airport. 3.5 hour seemed quite long so i chose connecting flights with 45 minute layover. if lufthansa sells the tickets, the transfer should be possible. in fact, i had less than 30 minutes to transfer as the boarding for the 2nd flight closed 15 minutes prior to the departure. when my first flight arrived in munich, i had to run. but there were so many people in the queue to go through the security and then passport control. it would take more than an hour or two to get to the gate! but then i realised from the live departure board that my flight to london has departed. as that was lufthansa's last flight to london on that day, i had to wait until the next day to fly back. there was a long queue at lufthansa's service centre as well. they arranged a hotel for me to stay near the airport with taxi vouchers. the airport hotel didn't turn out to be so near the airport and the taxi driver was horrible to me. there was a hotel at the airport, lufthansa should have arranged a room for me there. they should not sell connecting flights with such unrealistic layover time. i tried to complain to lufthansa, however, their website didn't allow me to do so. so i emailed their customer service. they acknowledged the receipt but i haven't heard from them since then. i won't fly lufthansa again.",Economy Class,1.0,1.0,1.0,Not informed,1,False,1222,Not informed,Couple Leisure,Gdansk to London via Munich,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-06-26,Delayed about 1 hour,3,houston to frankfurt. the flights was delayed about 1 hour on my first trip. now this flight is 50 mins late. long time between calling the stewardess and receive what you ask. very limited drinks during the flights. i ask couple of times for additional food and they say it is not possible. very expensive.,Economy Class,1.0,1.0,1.0,1.0,1,False,1223,Not informed,Business,Houston to Frankfurt,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-06-28,Customer service is the worst,1,"detroit to chennai via frankfurt. one of the worst customer service you will experience. myself and my 15 month old daughter are traveling from detroit to chennai via frankfurt. when we reached the airport, they checked in the bag and when they checked the passport, they found that my wife cannot travel as there is a new rule that if you have a layover in frankfurt, we need a valid schengen visa or a us stamped visa. we told lufthansa that you never told us anything while booking the tickets or even when i called them to pay for the seat allotment as lufthansa charges person for getting the bassinet seat (most other airlines provide it free if you book the flight with infant). lufthansa just want to get the money from you and never provide any information. the person at the check in counter said it is in our website and i asked him to show it, he went and wandered for 15 minutes and said he lost the sheet which had that information. i checked their website and nothing says about the rule. they mention that if you have two layover within europe you need schengen visa, but not for a single layover within frankfurt. and the person in the counter said, if you have booked the ticket through lufthansa, the customer service should provide me alternate route. so, i called the customer service as i booked the flight through lufthansa.com. when i called lufthansa customer service, they told me that they cannot do anything apart from cancelling (which i dont get any refund) or postpone the flight to some other day so that i can go and get schengen visa. i am speaking to them saying getting schengen visa takes days and my wife and daughter has to travel within couple of days. the customer service person said they cannot do anything. so, i went back to the check in counter and the person over there called the supervisor who made a call to customer service of lufthansa and explained the situation. lufthansa finally said they can put us in another flight with a huge layover everywhere and also it cost us $1500 more as it is considered as one way flight and we need to pay from our pocket. i have been going through all this mess in the airport and took almost 4 hours with the 15 month old baby sitting in the airport. i decided not to fly with lufthansa as they treated really really bad and went to qatar airways and flew with them, who provided excellent care for the baby and myself. but lufthansa didnt stop there, they charged me extra for missing the flight and also charged me more as my return flight is with lufthansa. so, i ended by paying more than $3500 for the entire flight from detroit to chennai and my return flight. the person in the check in counter said, they see same scenario everyday (at least 2 people every day). lufthansa is  making free money from 2 people at just one airport and i am imagining how much money they make from all the airport around the world. they charge people when they knew that they cannot fly and also charge them more whey they miss the flight due to lufthansa mistake. while booking the ticket, why cannot lufthansa mention this. lufthansa mention that you need to have a valid schengen visa is there is multiple layover within europe. if you can say that, why cannot lufthansa say that if you don't have a valid us visa or a schengen visa you cannot have a layover in frankfurt. lufthansa just want to get the money out of you and don't care about their customer. their customer service is the worst i have ever dealt with.",Economy Class,Not informed,Not informed,Not informed,Not informed,1,False,1224,Not informed,Family Leisure,Detroit to Chennai via Frankfurt,June 2018,Not informed,Not informed,Deutsche Lufthansa AG,Germany,True
2018-06-28,Worst a380 layout i have flown,4,"houston to moscow via frankfurt. worst a380 layout i have flown. lh management should compare layouts of singapore, emirates, qatar, etihad, korean, thai, or even the 777's of eva, ana, asiana etc. all are superior. have not flown lh since my last business class a380 experience a few years ago. seats did not lay flat, so you constantly had to push yourself up from the foot rest. fell victim to advertising that the new seats lay 180 degree flat, but i won't return. lh uses a 2x2x2 layout, rather than a far superior 1x2x1 of other5 star airlines. eva & others offer 1x2x1 on their 777's. seats on the lh a380 are the most narrow of any a380 i've flown. tiny foot space. no privacy dividers between seats, unlike most 5 star airlines, so it is a crowded feeling. seats are low back, so you can view the tv screens of every other passenger if you are in the rear of business class. very distracting. do not understand why lh consistently fails to select high quality seating? seat controls are on top of the arm rests, so if you lower your seat to sleep, you must crawl ""up out of the hole"" to make adjustments. who thought this was a good design feature? inflight personnel offer professional service, but are let-down by poor catering & cleaning. on the iah/fra segment i was seated in 2nd row of business & 3rd row on the fra/iah return, yet on both flights there was no entrée selection when the flight attendant came to take the meal orders. catering had apparently failed to properly cater the flight in both directions, so there was zero meal selection. you just had to take whatever they had boarded. the printed menu is another joke. there is no consistency to lh's printed menu, & the food you may receive. on the fra/iah segment the menu listed ""traditional italian ice creams"". what was served was yogurt with granola. is this another mistake by catering? the cleaning crew in frankfurt could use updated training. side business class storage compartments were filled with assorted trash. lh has also totally given up on any pretense of offering a quality amenity bag. worst of any business class flight i have flown. also agree with several other reviews that lh should be sued for ""false advertising"" regarding their non-existent business class service on many shorter routes. on many routes their business class is nothing more than the same seating in coach - 3 across with the middle seat being unoccupied. no added leg-room or amenities. the lh business class lounge at fra is mediocre at best. for breakfast there were no pastries offered. just some powdered eggs, selection of cold cuts & cheese, & some cold hard bread. this is lh's top offering to business class passengers? wewill stay with asian & middle eastern airlines for our long haul international travel whenever possible. i will say lh is better than ua, aa & dl, but that is nothing to brag about. at least the flight crew kept the bathroom clean & tidy. waited 40 minutes for our bags upon iah arrival. apparently ""priority"" bag tags have no meaning at lh. 2 flights were 3+ weeks apart, but entertainment was identical in both directions.",Business Class,1.0,1.0,1.0,1.0,1,False,1225,A380,Business,Houston to Moscow via Frankfurt,May 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-01,No one helped me,1,"frankfurt to vancouver. in mar to april 2018 i decided to travel as a rt from yvr-fra-ika-fra-yvr as i went to visit my family, by lufthansa and in return/the way back; when i get to frankfurt they announced after 4 hours delay that the flight from frankfurt to vancouver has been canceled, so all passengers had to get the next flight which was not until the next 14 hours, as i do not have a schengen visa to get a hotel in the city/frankfurt, i had to stay in the airport the whole evening and all night long to get the next flight for 8:30 am. they gave me a tiny thin blanket and i had to sleep on the cold metal chair which was the only object to sleep at the whole time and had to try to be awake for half of the time to keep my eyes on my baggage, so no one can steal any of my stuff. its obviously not true that the airport doesn't have any room for passengers who their flight get canceled. i was so frustrated and i had to be at work the next day but what ive got instead was a very poor customer service reps and no one was around who could be responsible or at least give some solutions! no one helped me regarding to that issue, anywhere i went to ask for help were so very unreasonable and couldn't give me any convenient answer!  i do not recommend anyone to fly with this airline!",Economy Class,1.0,1.0,1.0,1.0,1,False,1226,Not informed,Solo Leisure,Frankfurt to Vancouver,April 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-07-02,Happy to fly lufthansa again,8,"lufthansa premium economy from frankfurt to hong kong. very convenient flight for a reasonable price. the premium economy seats are comfortable: they offer more personal space, legroom and recline than standard economy seats, and i managed to get some rest on this red eyeflight. unfortunately, lufthansa only offered a choice between two meat dishes for dinner (same on the return). however, the service was very friendly and accommodating. the flight attendants went out of their way to organise a vegetarian dish for me. the food that i got was very tasty and definitely above average for economy (lufthansa serves economy meals in pe, even though they come on china plates). happy to fly lufthansa again.",Premium Economy,1.0,1.0,1.0,Not informed,1,True,1227,A340-600,Business,Frankfurt to Hong Kong,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-02,Seats are comfortable,7,"istanbul to shanghai via frankfurt. lh1299 from ist to fra. organization of the check-in desks was just fair and nothing special for an 5* airline. airbus a320 aircraft with standard lh economy seats, nothing special and not really comfortable for an 150 minutes flight. service was ok, food tasty. no inflight entertainment! i had 75 minutes until my flight to shanghai, which should have been plenty of time. i had to transfer from bus gate b to another gate z within terminal 1 which was fine, it only took a few minutes. but then i got to security where there was a long queue ta “fast lane”. i spent 50 minutes as priority customer in the queue waiting to go through security. only half the security lanes were open causing the long queues. staff were slow, lazy and rude. i am a frequent star alliance gold traveler and i have never experienced such delays, or incompetence at airport security. lh728 from fra to pvg shanghai pudong. the gate side is much more comfortable and better organized than the check-in in ist. the flight was ready on time for departure and the crew aboard welcomed all with a smile. the cabin cleanliness of the a380 aircraft was satisfactory; seats are comfortable and have generous recline for premium economy. on each seat was a plastic-wrapped blanket; a pair of plastic-wrapped, over-the-ear headphones; and a small pillow. the legroom is comfortable enough for sitting, but not enough for easily climbing over a sleeping seatmate — particularly when the seat in front is reclined. no complaints about the flight conditions and service except the performance of the information/entertainment system as it appears to me that mainly old films are shown.",Economy Class,1.0,1.0,1.0,1.0,1,True,1228,A380,Business,Istanbul to Shanghai via Frankfurt,June 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-07-02,Transit in frankfurt a disaster,6,"shanghai to istanbul via frankfurt. lh733 from pvg to fra. the flight on a boeing b747-400 went smoothly and on time (arriving 30 minutes ahead of schedule). beside the noise coming from a/c, no complaints about the flight conditions and service, the crew aboard welcomed all with a smile i could feel that customer satisfaction was the utmost priority and that the team was ready to fulfill all requests even if out of the ""standard protocol"". transit in frankfurt again a disaster due the security check. early morning again 45 minutes as priority traveler in the fast lane. frankfurt should take some consultancy of brussels bru airport, the security check goes much smother there. at 0530 all or most of shops still closed and i went to the lh lounge. great lounge, super breakfast choices and staff. lh 1298 from fra to ist was ready on time for departure and. the aircraft was new and cleanliness in the cabin was satisfactory. no gold track for lh passenger at passport control, is for tk customers only. priority baggage delivery could be improved.",Economy Class,1.0,1.0,1.0,1.0,1,True,1229,Boeing 747-400,Business,Shanghai to Istanbul via Frankfurt,June 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-07-03,Not much good to say,3,"helsinki to brussels via frankfurt. not much good to say about this trip. woke up 4am and was at the airport 5.15am to take my 6.10am flight to brussels via frankfurt. after coming to the airport we are told that the flight leaves at 14.10!. no warning or message sent to me before. at the airport the staff was very unhelpful and was told to search for the lufthansa counter and try and change the ticket. i did and queued for 2,5 hours. after that i managed to get on a finnair flight with poor seating and poor service. no food voucher was given or no apologies and worst of all no lufthansa staff helping or advising. just queuing and poor service. and flight back was also delayed by 1,5 hours and extremely slow service on the counter with 1 person only working. what can i say...disappointed.",Economy Class,1.0,1.0,Not informed,Not informed,1,False,1230,Not informed,Business,Helsinki to Brussels via Frankfurt,July 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2018-07-04,Boarding process was chaotic,1,"athens to hamburg via munich, returning from frankfurt in 0april. the food was mediocre to bad, the service was, overall (although there were a couple of notable exceptions), mechanical or indifferent (at best), sometimes bordering on downright rude. once the food was served, on all 4 flights (with the partial exception of fra-ath), service was non-existent. we were not proactively offered anything (drink, etc) on flight ath-muc, the curtain between business and economy was left open for most of the flight, with the result that the business class lavatory was used by people from economy. none of the cabin crew tried to stop them. surely one of the benefits of flying a business class cabin is to have a dedicated bathroom? the boarding process was chaotic - any notion of priority boarding was a joke. on 1 flight by the time we boarded, other passengers had filled the storage space. since we were seated at seats 2d and 2f, where we had no option but to store everything in the overhead lockers, i believe that someone should have made sure that people on the other rows stored things under the middle (empty) seats. to his credit, the steward very kindly helped us find a solution - no pre-flight drinks were offered, on one flight no menus were offered. we were offered a choice of ""meat"" or ""paella"".  why should people pay the (significant) difference in price and travel lufthansa business, at least on flights within or close to europe?",Business Class,1.0,1.0,1.0,Not informed,1,False,1231,A321 / A320,Couple Leisure,Athens to Hamburg via Munich,April 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-07,Quoted prices for my dogs,1,"i am a frequent flyer with animals to europe and every time i travel with lh i have problems. the last two times i was quoted prices for my dogs and when i arrived at the airport the price was different. i have filed a claim and have had absolutely no satisfaction. when i calculate my travel i include the cost of the dog and my ticket purchase to determine which airline is most economical, this last trip the over charge was in excess of $500. i have friends that also travel to europe with dogs and they were charge the amount i was quoted on the phone, so i don't understand why i was charged more. i have submitted to the claims department their payment document and mine to show the error, but still no response. lh has a problem with their service center that needs to be address. i just spoke with someone a few minutes ago after a long hold period and was hung up on. i don't know what it takes for this airline to address my issues.",Economy Class,1.0,1.0,1.0,1.0,1,False,1232,Not informed,Business,Frankfurt to Vancouver,May 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-08,Expect a better service,4,"basel to algiers via frankfurt. i hardly see any value in buying a business cabin ticket with lufthansa. there was a long bus transfers in frankfurt airport and you need to travel in the same packed bus waiting until the last passenger is out of the plane. no free internet in the cabin, you need to pay same as a economy passenger. seats the same and service not so different than the economy cabin. no priority boarding in practice, as they give priority to passengers with kids, which practically means almost half of the cabin so you need to wait in the tunnel to aircraft 10 minutes without a/c. it’s normally ok, but if you are paying 4 times the price for a business ticket you definitely expect a better service. no inflight entertainment also in the business cabin, no screens no videos.",Business Class,1.0,1.0,1.0,1.0,1,False,1233,A320,Business,Basel to Algiers via Frankfurt,July 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-07-08,A good experience,7,"i was travelling from qkl (cologne central station) to cph (copenhagen) with lufthansa via fra (frankfurt). the first leg of this trip was operated by lufthansa air rail, which is a train service. while miles&more senators/hon and lufthansa business class customers are allowed to use the db lounge at cologne central station, this service is not provided to star alliance gold customers. still, i find the 50-minutes train ride from downtown cologne to frankfurt a very convenient alternative compared to flying. what i do not like is that there are no check-in agents at cologne station anymore – they have been replaced by a check-in machine. so it is not possible to make changes to the ticket: no change of flights, seats, frequent traveller card or apis when flying to the us. security at frankfurt was very quick and i went directly to the lounge closest to my departure gate in the a terminal (a30). it was a business class lounge and had a really good selection of food and i nice tarmac view. it even had showers (which i did not use). i found it better that the senator lounges. the flight from fra to cph was fully booked in economy, so no free middle seat. nice crew, a bite to eat and two drink services (1h15m flight!). all in all a good experience. no obverhead screens or personal device entertainment available on this lufthansa flight. wifi was available for a charge. verdict: good flight, good airline. would choose them again. lufthansa should introduce personal device entertainment and check-in agents in cologne.",Economy Class,1.0,1.0,1.0,1.0,1,True,1234,A320,Business,Cologne Central Station to Copenhagen via Frankfurt,July 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-09,The seats were spacious,7,copenhagen to munich. lufthansa does not offer a fast lane at copenhagen airport for business class or star alliance gold. that was quite inconvenient and the regular security took more than 20 minutes. sas lounge is not that good. gate area old and dark and far a away. flight on lufthansa cityline was uneventful. crew was okay. no wifi or entertainment. considering that the flight was operated by a regional jet the seats were spacious and reclined. verdict: good airline. cph is not good.,Business Class,1.0,1.0,1.0,Not informed,1,True,1235,CRJ900,Business,Copenhagen to Munich,July 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-10,Cabin is most uncomfortable,3,"lufthansa cityline uses this aircraft type frequently on the muc-bru route and others and it is to be avoided. the cabin is the most uncomfortable i´ve experienced, the seats are so narrow you have to squeeze yourself into them. also, no business-class fast-lane security in muc despite the fact that this is being advertised and included in the price for a business clas ticket. the quality of the food on this flight was rather sub-standard, announcements in german and english only, no french or flemish. cabin crew super friendly as usual with lufthansa but they can´t make up for the substandard seating and other flaws. all in all, avoid lufhansa cityline and the bombardier regonal jet if you can.",Business Class,1.0,1.0,1.0,Not informed,1,False,1236,Bombardier CRJ-900,Solo Leisure,Munich to Brussels,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-12,Bunch of customer service fails,5,"los angeles to malta via munich last month, then back via munich. although lufthansa's boarding procedures are wonky and our flight was late as a result, once on board lufthansa, i never really have any complaints. the food is decent, drinks plentiful, and seats are about as comfortable (uncomfortable) as you would expect. lots of in-flight entertainment options, which is good. the way back through munich was a mess. for whatever reason we couldn't check in online. we called and were told we could check in at the airport the next morning at the airport to get our boarding passes, then do the same again once we were in munich. this went ok for the first short flight, but horrible for the connection. the lufthansa service desk in munich wouldn't print our passes and sent us to the gate without alerting anyone. lufthansa has an extra security check-in before the gate, and those employees didn't want to let us through without a boarding pass. this resulted in about twenty minutes of additional delay with three other confused lufthansa employees. we finally made it to the gate where we were then reprimanded by another lufthansa employee for being late for boarding. she refused to sit my husband and i together (?), so we were placed in separate aisles. once on board the flight, the seat i had been given was in between a woman and her two children. she asked me to move, which i did. the row behind my husband's assigned seat was almost empty, so we ended up sitting there together. essentially if you enjoy taking care of a bunch of customer service fails yourself, this is a great airline. personally, i probably wouldn't fly lufthansa again.",Economy Class,1.0,1.0,1.0,1.0,1,False,1237,Not informed,Couple Leisure,Los Angeles to Malta via Munich,June 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-14,Does not offer free wifi,9,"we had an excellent transfer route from osl to bud via muc with lufthansa. the purser especially on the muc-bud route (lh 1682) was very caring, i asked him to give me something for my stomach to relieve my stomach ache, he brought me a very nice cognac, plus after a little while he brought me a herb-tea. i was like whao! the diabetic food for my wife was very good too, i can recommend to anyone to order for special meals on business class. there was some delay on the muc-bud route, but we could easily get over this, because of the service we got throughout the journey! and though we had little time, we visited the lufthansa business lounge at muc, and it was fabulous too, we visited half an hour before the closing-time of the lounge, and still there was enough warm food, and staff still refilled the sweets, and enough drink, bread, yoghurts, biscuits etc. the dark side: wi-fi! i think it's quite ridiculous that such a big company like this, does not offer free wifi at least on business class!",Business Class,1.0,1.0,1.0,Not informed,1,True,1238,A320 / A319,Couple Leisure,Oslo to Budapest via Munchen,July 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,False
2018-07-16,Fas were very good,10,"victoria-vancouver-frankfurt-geneva on 24 april 2018, returning 10 may. economy class booked through lufthansa website, with advance seat selection. yvr-fra 10-hour intercontinental segments were mainline lh flights using boeing 747-400s. yyj-yvr 20-minute connecting flights by air canada used dash 8-q400 turboprops. fra-gva 1¼-hour connecting flights were an a-319 and a crj-700. i customarily book in lufthansa's premium economy, but their 747s have only four rows of seats and the only pe seats left were in the front bulkhead row, which aren't worth the cost. (in that front row, although you have extra knee room, you can't stretch out your legs fully because there are no seats in front of you.) as well, in the armrest you have not only the tray table but also the ife screen, which is half the size of screens in other pe seats. so i booked regular economy class. my seats were 49a outbound and 48k on the return. booking those window seats cost can$49 each way and were worth it, as they let you stretch out your legs fully under the seat in front of you. fas were very good. two meals were served, the main one after take-off, the second 90 minutes before landing. the meals were lh's two standard economy stodge options – vegetarian pasta or chicken. the second meal was an omelette before midday arrival at fra, and beef stew or pasta before afternoon arrival at yvr. connections as offered on lh website were tight, about two hours each way through fra. nevertheless, my luggage arrived with me both times. the only hitch was that lh and ac use different booking codes. after booking my trip on the lh website i had to telephone lh to ask for the air canada booking code, which i needed in order to do the initial check-in at yyj.",Economy Class,1.0,1.0,1.0,1.0,1,True,1239,"Dash 8-Q400, Boeing 747-400, CRJ-700, A319",Business,Victoria to Geneva via Vancouver-Frankfurt,April 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
2018-07-16,Last experience was outstanding,9,"munich to incheon. being german and a frequent flyer of lufthansa i am very critical towards this airline. lufthansa kept improving and catching up the last couple of years though. i think now they did it and my last experience was just outstanding as i flew munich to seoul with business class. the plane was a brand new a350-900. a mattress has been provided and a pyjama that made the flight very comfortable. the entertainment was massively improved: at least twice as much movies and programs have been added to system, that contains interactive maps. last but not least, and which is most important was the crew. the crew was not only very professional (which is state of the art @ lufthansa) but attentive. even though the level of singapore airlines or emirates is not reached yet but the lufthansa crew kept taking care of the passengers the whole flight. lufthansa merits the 5 star rating if all flights would have the same level as i experienced during this one. to be improved is the seat though. it is too tight, too inclined and lacks of storage capacities and electronics connections. i heard that lufthansa is working on that. looking forward for it.",Business Class,1.0,1.0,1.0,1.0,1,True,1240,A350-900,Business,Munich to Incheon,June 2018,1.0,1.0,Deutsche Lufthansa AG,Germany,True
2018-07-16,In-flight service was good,7,"this was my first time flying lufthansa, from gothenburg to prague, via the hub in frankfurt. i was going to prague on a floorball cup with my team. the plane was over an hour late from gothenburg, so we were worried not to catch the transfer in frankfurt. the in-flight service was good, and for such a short flight, it was just the ordinary expected; a snack (consisting of a sandwich with mayonnaise and turkey meatloaf) and a drink. the crew was kind and helpful, they weren't irritated because of the delay and answered our questions. at the frankfurt hub, the transfer waited for us at the gate, giving it somewhat of a delay, maybe 20 min's or so. the organisation of the hub was average, but the fra airport is really large, so we had to run several kilometres from the arrival gate to the departure one. there didn't seem to be much organisation either, with gates lying far apart although the nearer gates were vacant. overall i had a good experience though, even counting the delay. there were wi-fi, but one had to pay for it, in three different levels of wifi speed and amount, ranging from approximately 3€ up to 7€. because i didn't buy the wifi services, i can't rate them, but there were more than sufficient information on the subject.",Economy Class,1.0,1.0,1.0,Not informed,1,True,1241,A320-200,Business,Göteborg to Prague via Frankfurt,July 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,False
2018-07-18,Seat was reasonably comfortable,7,"frankfurt to toronto. boarding reasonably efficient but priority boarding hindered by crowding at the gate. cabin crew friendly and helpful. these b747 aircraft are showing their age, and one problem is that the overhead bins in the first few rows are smaller than standard and don't fit the cabin baggage size limitations of lh. food and presentation were ok. seat was reasonably comfortable but entertainment system was lacking in choice and quality. a big problem this flight were 2 small children whose parents were not controlling well. they squealed, shouted and cried throughout the 8 hour flight and other passengers were quite upset. one guest intended to seek compensation as a result. cabin crew were equally unimpressed but didn't seem to take action of any kind.",Business Class,1.0,1.0,1.0,1.0,1,True,1242,B747-400,Solo Leisure,Frankfurt to Toronto,July 2018,1.0,Not informed,Deutsche Lufthansa AG,Germany,True
