date,header,rating,content,seat_type,value_for_money,recommended,id,seat_comfort,cabin_staff_service,food_&_beverages,inflight_entertainment,aircraft,type_of_traveller,route,date_flown,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2017-12-19,Seats were comfortable,6.0,"moscow to amsterdam. the ground service was not sufficiently good. for example an urgent boarding was announced but the gate was still closed for 20 minutes afterwards with people crowding in a very narrow space. despite disorganized boarding the plane was in amsterdam on time. the airplane was brand new, the staff was nice. the seats were comfortable with enough legroom. the wine was served onboard. the food was a real disappointment though, apart from fish, which was more or less ok, anything else was almost inedible. such food quality is not something you would expect from a 4-star airline.",Economy Class,4.0,True,393,4.0,4.0,2.0,-1.0,A321,Business,Moscow to Amsterdam,December 2017,3.0,-1.0,Aeroflot,Russia,True
2017-12-26,Surprisingly good experience,7.0,"stockholm to tel aviv via moscow. surprisingly good experience. seats were better than average ones from european carriers (on one of my flights there were power outlets available which are a huge plus), food was really fresh. on board service was good, but on the ground in moscow it was terrible, nobody spoke a word of english. definitely good value, but keep in mind there is no wifi or entertainment onboard these flights.",Economy Class,4.0,True,394,5.0,5.0,4.0,-1.0,Not informed,Solo Leisure,Stockholm to Tel Aviv via Moscow,December 2017,2.0,-1.0,Aeroflot,Russia,True
2017-12-26,Wait 2 more days for missing bag,7.0,"baku to berlin return via moscow. it was my first and most probably last experience with aeroflot. on the way to berlin everything went smoothly. edible food, not smiling crew etc. but first thing i've noticed in the cabin was nonexistence of the ife system. not even business class passengers had personal screens. especially red eye flights are unbearably boring without ife. i was expecting to come back home in the same way but no! i supposed to leave berlin on 1st of december 11 pm and but our flight was delayed for 18 hours at first. it was due to bad weather in moscow according to the airline representative. after a long night at the schoenefeld airport we're given a hotel room. my re-booked flight (for the next day december 2, 17:00) was delayed for another 4 hours. when we finally made to moscow svo (december 3, 00:45), i found out that my connecting flight already departed. i approached to customer service desk with other passengers from the same flight. got a meal voucher and hotel room again. i had to wait 15 hours for the next flight. finally after 2 days, i was able to reach my final destination. but aeroflot's trouble was far from over. at that point my luggage was missing. i had to wait 2 more days for missing bag. however when i got it, the luggage was awfully dameged. two wheels were ripped off along with other damages.",Economy Class,2.0,False,395,2.0,2.0,2.0,1.0,Boeing 737-800 / A320,Business,Baku to Berlin via Moscow,December 2017,1.0,-1.0,Aeroflot,Russia,True
2018-01-02,Not yet received my baggage,5.0,"i flew klm from amsterdam to moscow and aeroflot from moscow to delhi. on landing at delhi, i was informed my luggage has not arrived and will be delivered to me in 2 days. i filled the delayed baggage form before boarding my next flight to mangalore. it's been 12 days i have not yet received my baggage. in spite of dropping multiple mails i haven't received any response. i regret flying with klm / aeroflot. i have to fly back to amsterdam in 10 days. i hope i get my baggage by then.",Economy Class,1.0,False,396,4.0,4.0,4.0,4.0,Not informed,Solo Leisure,Amsterdam to Delhi via Moscow,December 2017,4.0,-1.0,Aeroflot,Russia,True
2018-01-07,Ruined my trip,3.0,"delhi to new york via moscow. aeroflot ruined my trip. flight departing from new delhi was delayed just 10 minutes before boarding for 5 hours. when asked why, one employee stated that the plane was out of gas and had to stop, while the other stated it was due to weather. no accommodations were made for passengers and flight was delayed further 3 hours. afterwards, flight from moscow to jfk was diverted to washington.  we suddenly landed there and found out it was due to weather. we were told we would be provided a hotel. after customs, we came to find that we could not receive our checked in bags and there was no hotel arrangements. we have been told we will receive our bags in 2 days.",Economy Class,2.0,False,397,2.0,3.0,4.0,3.0,Not informed,Solo Leisure,Delhi to New York via Moscow,January 2018,1.0,-1.0,Aeroflot,Russia,True
2018-01-08,Drinks come 30 min after food,1.0,"tel aviv to moscow in economy class. i've flown with aeroflot four times.  on the good side the fleet is new, boarding experience is ok.  in aeroflot economy class for some reason the drinks come 30 min after food. the flight attendants remove dirty trays only after the drink service. so, first you sit for 30 min waiting for coffee for you desert and after another 30 min with dirty tray.  the food in economy has plastic taste to me, on flights i've flown there is no in-flight entertainment, no in-flight wifi.  sheremetyevo airport is small, difficult to navigate (try to get from the arrivals hall to the departures hall in terminal d), bad traffic.",Economy Class,3.0,False,398,2.0,1.0,1.0,1.0,A320,Business,Tel Aviv to Moscow,January 2018,3.0,1.0,Aeroflot,Russia,True
2018-01-11,Added insurance i didn't need,2.0,"booked to travel lisbon to moscow on 11th january. the website is unintuitive, when i tried to download the app, it said it is not suitable for my device. during the booking i realized they added insurance i didn't need and i tried to go back and remove it from the booking, but after i have clicked ""back"" button, a message appeared that no more seats are available at this price, and i had to buy the same ticket for 80£ more! honestly, would never use them again, but unfortunately they are one of the few aircompanies flying to russia non-stop.",Economy Class,1.0,False,399,-1.0,-1.0,-1.0,-1.0,Not informed,Solo Leisure,Lisbon to Moscow,January 2018,1.0,-1.0,Aeroflot,Russia,True
2018-01-23,Her amazing experience,10.0,"los angeles to moscow. my mom was visiting me in the states and it was her time to go back home to russia. i was worried about her travel because she does not speak english and long layover time. today, when my mom arrived home, i called her and was shocked in a good way with her amazing experience of the entire flight. she was assisted by the la airport's staff and taken on the wheelchair exactly to the aeroflot gate. upon arriving to moscow, she was met by a sheremetevo airport's staff again who took her to a waiting room on the wheelchair again. the layover time was more than six hours and i was afraid that my mom would be very tired and even fall asleep and miss her flight to the home town. how wonderful i felt by knowing that my mom spent the entire time at a clean and very comfortable waiting room where she could rest until her next flight. my mom said the staff was extremely professional, polite, nice, and showed that the passengers' comfort and safety were their number one priority. i want to thank aeroflot for making those great changes and keeping our russian airlines at the high level! regards and deepest respect.",Economy Class,5.0,True,400,4.0,5.0,5.0,-1.0,Not informed,Family Leisure,Los Angeles to Moscow,January 2018,5.0,-1.0,Aeroflot,Russia,True
2018-02-16,Lost the connection to guangzhou,1.0,"venice to guangzhou via moscow. i arrived only with my backpack with a couple snacks and a laptop. the flight from italy to moscow was delayed and i lost the connection to guangzhou, rapidly i got switched to another flight to beijing and then guangzhou, being assured that i would get my luggage too in guangzhou. i knew that when you switch to a local flight in china you must get your luggage at the entry airport so i asked the gate crew and have been assured again that in this case they would take care of the transfer. arrived in guanghzou, of course my bag was not there. the beijing-guanghzhou flight was operated by china southern, where i left immediately a report (pir) then waited, calling twice a day southern, aeroflot and finally beijing airport before knowing after almost a week that my baggage was waiting for me at the beijing customs and they could not release it because it would need my authorization. no one from aeroflot and china southern ever informed me about this or gave me a clue that they even were aware of. finally, i got my authorization delivered and my bag collected by a colleague in beijing. meanwhile, from aeroflot and china southern, i was still hearing that my luggage was in the follow up search.",Economy Class,2.0,False,401,3.0,3.0,3.0,3.0,Not informed,Business,Venice to Guangzhou via Moscow,January 2018,1.0,-1.0,Aeroflot,Russia,True
2018-02-16,Ground staff an absolute disgrace,3.0,"paris to tokyo via moscow. ground staff were unhelpful and careless! when i arrived in moscow airport, i realised that i left my gaming console on the plane. i informed the ground staff the exact seat where i left it behind. she refused to allow me to return for it or ask a member of staff at the plane to bring it down or to try and obtain it herself. the impression i got was that my issue was an inconvenience for her and she did not care at all about helping customers. then i returned a second time to moscow airport 10 days later. when i asked the ground crew about my lost property, she dismissed me and told me to ring the call center when i returned home. the cabin staff were really good and professional but the behaviour of the ground staff was an absolute disgrace and left a very negative impression on the airline.",Economy Class,3.0,False,402,3.0,3.0,3.0,2.0,Not informed,Solo Leisure,Paris to Tokyo via Moscow,January 2018,1.0,-1.0,Aeroflot,Russia,True
2018-02-21,Airline is terribly overpriced,1.0,"amsterdam to moscow. overall, the inflight experience is ok, but nothing special. however the airline is terribly overpriced. the cheapest option you will find for amsterdam to moscow is at least €300. there are no other airlines flying this route without stop. it surprises me to see this airline, selling tickets from amsterdam to shanghai from just €350, but amsterda to moscow from €300. note, that amsterdam-moscow is just a continental european, 3 hour flight with no onboard entertainment or anything special. klm flies the same route charging the same prices. now, i am flying monthly to moscow, but not anymore from amsterdam, but from brussels, as it saves €100 per flight. i am strongly considering to fly with a layover in riga from now on. despite being an aeroflot bonus member, and taking 23 flights last year, i have never been upgraded to anything, and never been recognised as a customer. on the contrary, when i had to change my plane tickets because of making a mistake with the dates (i contacted them within 1 hour after booking and went to the office within 2 hours after booking), they insisted that i had to pay, despite other airlines who change it for free within a reasonable timeframe. it was cheaper to apply for a new russian visa with different dates, rather than to change the flight dates.",Economy Class,1.0,False,403,2.0,5.0,4.0,1.0,Airbus A321,Couple Leisure,Amsterdam to Moscow,January 2018,3.0,-1.0,Aeroflot,Russia,True
2018-02-21,Very poor ground service,4.0,"tel aviv to moscow. very poor ground service in tel aviv ben gurion airport. the staff were very harsh and made check in procedure very difficult and stressful. only one staff was kind enough to explain and assist properly in the check-in procedure. also, my luggage was mishandled in this airport. the luggage was lost and found a day after i arrived to my final destination.",Economy Class,4.0,False,404,3.0,3.0,3.0,3.0,Not informed,Solo Leisure,Tel Aviv to Moscow,February 2018,1.0,3.0,Aeroflot,Russia,True
2018-02-22,Worst experience ever,1.0,moscow to paris. a week prior to my flight the company changed the rules for carry-on luggage dimensions allowed on board so that my swissgear luggage small case (promoted as meeting any airline carry on luggage requirements) that i had with me was no longer meeting their requirements for 1 centimeter! and they asked me to pay 100 euros to have it checked in. i have never had any problems with any airline that checked this case in as a carry on even with low-cost like westjet. avoid this airline if you don't want to feel frustrated. worst experience ever.,Economy Class,1.0,False,405,2.0,2.0,2.0,3.0,Not informed,Family Leisure,Moscow to Paris,February 2018,1.0,-1.0,Aeroflot,Russia,True
2018-02-22,Calm and professional,7.0,"the reason i am writing this review is to commend the flight attendants for their conduct during the flight. i fly this route frequently on business, and have experienced more positives than negatives. first, the flight was near capacity, as always. the flight was smooth, seat was comfortable, food was bland but palatable. however, the flight was anything but uneventful. just before beginning descent into moscow sheremyetevo, a woman walking down the aisle to the bathroom approaching me appeared faint and collapsed. i and a couple other passengers kept the woman from falling hard and lowered her to the floor. this was when the flight attendants jumped into action. the head attendant coordinated the staff, helping care for the woman. they asked for a doctor on the plane and fortunately there was one. the woman appeared to be having a diabetic episode, and the doctor attended to the distressed woman in the seat behind me, assisted by the flight attendants. all during the incident, the flight attendants were calm and professional. they did an excellent job of managing the situation, especially during landing and deboarding of the aircraft, managing the arrival of medical crews to assist the woman, while at the same time ensuring the safety of the passengers. i was very impressed with the ladies of aeroflot!",Economy Class,4.0,True,406,3.0,5.0,3.0,-1.0,Boeing 737-800,Business,Tyumen to Moscow,February 2018,3.0,-1.0,Aeroflot,Russia,True
2018-02-23,New rules for cabin luggage,2.0,"flew aeroflot from moscow to nizhny novgorod. new rules for cabin luggage exclude video and photo cameras as well as laptops and books, this is very uncomfortable. the prices are high and the service is like a bad low cost company. ground staff are watching out for every kilo, backpacks are now limited to 5 kilos which is just ridiculous.",Economy Class,1.0,False,407,2.0,2.0,1.0,-1.0,Not informed,Business,Moscow to Nizhny Novgorod,February 2018,1.0,-1.0,Aeroflot,Russia,True
2018-02-26,Suitcases came totally damaged,1.0,"male to moscow. really disappointed with the whole return flight from male - it is a long flight, plane ok, but the crew very rude - it was a big disappointment, the way they treated passengers, snappy answers, etc. flight was delayed by almost two hours, but no proper apology, etc. i find it also very strange that the drinks are served half an hour before the meal, by the time your meal arrives, you have none left, then you wait about another half an hour to get a coffee? i think this should be seriously re-thought, it is the same way on all long haul aeroflot flights. the biggest issue however was at arrival when two of our suitcases came totally damaged, we have reported this at the airport immediately, were advised to log the given report via aeroflot website within 7 days, now we received answer - very rude, lots of exclamation marks, asking for whole set of documents, new statement from us? for what - the report was done at the airport, copy of the passport, etc. any airline can have a nice plane, but they can make a difference when something goes wrong and in customer service, apparently still long way to go with aeroflot.",Economy Class,2.0,False,408,3.0,1.0,3.0,3.0,Not informed,Family Leisure,Male to Moscow,February 2018,1.0,-1.0,Aeroflot,Russia,True
2018-03-03,Flight attendants are very nice,7.0,"flew amsterdam to phuket via moscow sheremetyevo. in this review i'll focus purely on the service of aeroflot, not on their main hub sheremetyevo (which is a mess). the flight attendants are very nice. the planes are clean and quite comfortable. i really enjoyed the possibility of using wifi on the boeing 777, it really makes a long haul flight less ""long"". don't expect to be streaming youtube etc., but paying $5 to be able to use whatsapp in-flight is a really nice feature in my opinion. the legroom on the airbus was decent, however the legroom on the boeing was a pain. sadly, this is the case with almost all economy classes nowadays. the in-flight entertainment system was nice as well and it offered some good movies. the food was okay, especially the dinner, but the breakfast wasn't very special. they offer enough drinks. despite my airport of departure (ams) messing up with my luggage, aeroflot managed to transfer it to hkt on time (with my flight) so i must thank them for that.",Economy Class,4.0,True,409,3.0,5.0,4.0,5.0,A321 and Boeing 777-300ER,Solo Leisure,Amsterdam to Phuket via Moscow Sheremetyevo,February 2018,2.0,5.0,Aeroflot,Russia,True
2018-03-14,Sheremetyevo airport is most terrible,2.0,"beijing to moscow. moscow sheremetyevo airport is the most terrible airport in the world. the staff is so rude, there is no even online check-in was available, therefore a long queue was standing, spent 1.5 hour to check-in only plus additional 1 hour for customs and border control. definitely will never choose again to fly with aeroflot.",Economy Class,2.0,False,410,1.0,4.0,4.0,3.0,Not informed,Solo Leisure,Beijing to Moscow,February 2018,1.0,-1.0,Aeroflot,Russia,True
2018-03-14,The service took forever,4.0,"helsinki to tel aviv via moscow. the flight from moscow to tel aviv left at midnight. the flight wasn't completely full but the service took forever, it took crew 3.5 hours to complete the service. the total flight was only 4.5 hours. i only wanted to get some food and then go to sleep, but it took forever and while they were serving, the lights were on in the cabin.  i was so annoyed of how unproductive the service was.",Economy Class,3.0,False,411,2.0,1.0,1.0,-1.0,Not informed,Solo Leisure,Helsinki to Tel Aviv via Moscow,March 2018,4.0,-1.0,Aeroflot,Russia,True
2018-03-19,I do not recommend,5.0,"vmunich to moscow returning from st petersburgh. aeroflot is skyteam and depart from the terminal 1 in muc, that is a nightmare. in minsk you have more comfort than there. check in was smooth however. at the boarding there was a small confusion cause some people from connecting flights were called separately and everybody thought that boarding started. plane clean, comfortable seats, a blanket on every seat. cabin staff is also very friendly, good language knowledge, however no ife. what really made me angry was the food. theoretically you can choose between chicken and beef. practically even if there was chicken, it was out a few rows before me.  i left my warm meal, bread was tasteless, sweet not much better. on the back flight similar positive impressions about the plane and crew. as this was rossiya flight for aeroflot only cold meal was served. sandwich with thick slice of russian bacon. well, if you are hungry enough.  i do not recommend just for the sake of bad meal service. swiss and turkish remain my favourites in europe",Economy Class,3.0,False,412,5.0,5.0,1.0,1.0,A320,Business,Munich to Moscow,March 2018,3.0,-1.0,Aeroflot,Russia,True
2018-03-29,No customer service,1.0,"paris to shanghai via moscow. our flight was 2hours delayed in paris, therefore, we couldn't have the transfer in moscow. they offer us to stay one night in the novotel, nearby the airport. a driver were supposed to come at 10pm to pick us up. he came at the end at 11:35pm (the hotel was 5 minutes away from the airport). the staff was so incompetent and unpleasant. there were rude to us, they did not tell a word about anything, they did not communicate at all. every time we had a request, they answered ""wait a moment"". we wait til midnight, once at the novotel hotel, and it was a joke. they took us through the garbage local and then we had to queue because the scanned our passport before getting into our rooms. they knocked in our doors the all night and wake us up at 5am calling on the phone and knock our doors. no customer service at all, they were horrible.",Economy Class,1.0,False,413,1.0,1.0,1.0,1.0,Not informed,Solo Leisure,Paris to Shanghai via Moscow,March 2018,1.0,3.0,Aeroflot,Russia,True
2018-03-30,Worst flight experience,2.0,"phuket to moscow. i am a ruby member of oneworld and a silver member of sky team. that means at least that i have taken many flights in my life and this flight was the worst ever. on board service was awful and profesionalism of cabin crew non-existent. they served us in premium economy lunch and without serving any kind of drinks. the all staff disappeared for more than 40 minutes. after serving the meal they never came back to serve drinks. we had to eat without any kind of drink not even water. moreover after 40 minutes without any kind of service, most people on premium economy decided to take the trays to the galley. can you imagine 30 people piling trays in the small galley? it was a very long trip and no bottle of water was served during flight. worst flight experience ever.",Premium Economy,3.0,False,414,3.0,1.0,1.0,2.0,Not informed,Couple Leisure,Phuket to Moscow,March 2018,3.0,1.0,Aeroflot,Russia,True
2018-04-05,Aeroflot met my expectations,9.0,"moscow to prague. did a round trip around some russian cities ending up with the flight back to prague. it's safe to say that aeroflot met my expectations. professional cabin crew, nice and clean aircraft. enjoyed the fact, that this route was flown with a321, so i had the whole back row for myself. unfortunately was not able to buy any of skyshop items offered in the magazine, and aircraft had no in-flight entertainemt, but other than that flight was very pleasant.",Economy Class,4.0,True,415,5.0,5.0,4.0,-1.0,A321,Solo Leisure,Moscow to Prague,October 2017,5.0,-1.0,Aeroflot,Russia,True
2018-04-16,Representative sincerely helpful,10.0,"new york to moscow. i wanted to say thank you from the bottom of my heart to an aeroflot representative who was sincerely helpful during booking of my flight to moscow at jfk on april 7th 2018. she proved to be very knowledgeable, professional and determined in helping her customer (me), who needed a great deal of support, and direction in that difficult time. hope all people who fly aeroflot can experience this very memorable and touching side of humanity.",Economy Class,5.0,True,416,5.0,5.0,4.0,5.0,Not informed,Solo Leisure,New York to Moscow,April 2018,5.0,-1.0,Aeroflot,Russia,True
2018-04-29,It disturbed the whole process,4.0,"new check-in procedure: change for worse. flying form prague to moscow, apr 21. aeroflot apparently introduced a new dedicated counter for business class. so now they process separately business class, sky priority and economy passengers at the check in. which might be a good idea at the main aeroflot airports. however, in prague it creates a lot of problems, confusions and discomfort. in the past, there was just common business class/sky priority counter and two for economy. in this particular case, they checked in all 4 business class passengers at one counter, 10 skypriority passengers at the other counter and all the remaining approx. 150 people at the single, remaining counter. in the past, they had two counters for economy, serving on average. 75 people each. consequently, the new regime effectively doubled queues (and check in time) for economy passengers, but offered only a very little or no extra comfort for business passengers. moreover, it disturbed the whole process, because people waiting in a very long queue were continuously trying to sneak in into skypriority. it is odd to see one clerk doing nothing and the other being up to their ears in work. looks like the implementation of this new feature should have been thought out better before its introduction for smaller flights.",Economy Class,3.0,True,417,3.0,5.0,2.0,-1.0,A321,Business,Prague to Moscow,April 2018,1.0,-1.0,Aeroflot,Russia,True
2018-05-04,Was a little disappointed,4.0,"bangkok to madrid via moscow. flew with economy class due to the cheapest price during long holiday. it was a little disappointed with the plane and staff as the plane was very old and uncomfortable seat/ small legroom. the staff was not very helpful like i expected. toilet was very dirty. on the way back, i had a chance to re-select the seat to be a long legs seat at the front row. cabin crew and another passenger were keep crossing and made me could not sleep for whole night.",Economy Class,3.0,False,418,1.0,1.0,3.0,1.0,Not informed,Couple Leisure,Bangkok to Madrid via Moscow,April 2018,4.0,-1.0,Aeroflot,Russia,True
2018-05-05,Plane is in very good condition,6.0,"flight on the tlv-svo line, 777 aircraft was on time, landing ahead of time. plane is in very good condition, staff were conducted thoroughly and food is of a high standard. a good entertainment system, a clean plane. in short a good alternative depends on the price.",Economy Class,4.0,True,419,3.0,3.0,4.0,4.0,Boeing 777-300,Couple Leisure,Tel Aviv to Moscow,April 2018,2.0,-1.0,Aeroflot,Russia,True
2018-05-10,Pet carriage rules,2.0,"seoul to moscow. flown aeroflot a few times until i faced a strange problem due to their pet carriage rules. travelling alone from svo to cdg and back i need to take 2 small dogs with me. the flight is not long, the dogs are min pins and the problem is that i do not have travel companion to take the dogs with me. if i put 2 doggies in one crate the combined weight will exceed 8 kg limit (by approximately 1 kilo!!!!; by the way, a regular cabin luggage allowance for economy is 10kg, for pet crate you are paying extra, but allowed to take up to 8 kg) and if i'll book another ticket for the same route under my name and pay again for the 2nd crate, it wont be possible either. can they explain why any passenger can take 10kg suitcase in the cabin without paying extra and when you are paying additional fee, you can take a crate up to 8kg only?and why you cannot pay for extra seat and take extra crate? they don't need revenue.",Economy Class,3.0,False,420,3.0,3.0,3.0,3.0,Not informed,Solo Leisure,Seoul to Moscow,October 2017,3.0,3.0,Aeroflot,Russia,True
2018-05-13,Great experience with aeroflot,10.0,"moscow to krasnodar. great experience with aeroflot. very professional check in with a smile, new, clean aircraft, beautiful friendly crew. very smooth boarding, great quality and very clear passenger announcements. i had a sandwich and apple juice for an in-flight meal, but it was only two hour flight, so it was enough for me. overall, great airline.",Economy Class,4.0,True,421,4.0,5.0,3.0,-1.0,A320,Solo Leisure,Moscow to Krasnodar,May 2018,4.0,-1.0,Aeroflot,Russia,True
2018-06-05,Food and menu are great,8.0,"flying from bangkok to moscow was indeed one of the best experiences, economy class wasn't that bad either. i read a few reviews saying leg room was abit tight but it was still fine for 5'4 female. movie selection was just alright, but they have alot of great russian movies and the historical story line did equip me for my first trip in moscow. staff were excellent, food and menu are great, the menu is so well prepared you know what you'll have and all the options, snacks are available all during the flight for us to grab from the service area, toilet was decent size and well clean. they have toothbrush and all. but flying back from moscow to bkk was bad staff who were rude and not helpful, they were just so busy with so many other things, and i tried to ask the one available staff and she told me that she's just for the business class and she cant help me. that's bad.",Economy Class,5.0,True,422,5.0,4.0,5.0,3.0,Not informed,Family Leisure,Bangkok to Moscow,February 2018,5.0,3.0,Aeroflot,Russia,True
2018-06-18,Surprised with amazing service,9.0,"nice to los angeles via moscow. really good food! i was very surprised with the amazing service with this company. i usually flight with air france, and the quality of food really equals to them. they provided a blanket, a pillow, night mask, stereo cask, and even slippers. they had all the entertainment on flight like you would expect in any comfortable airline. all i did is eating haha they came with at least 2 full meals, very filling, plus had plenty of snacks in the back room with sodas, wine etc. to pick from anytime you want. all this is included in your economy ticket. the seats in planes well they are never comfortable in my opinion, unless you fly business of course. overall excellent experience, especially for the price. only negative thing: the hospitality on ground at the airport, not really nice and should try smiling a bit more. also, my layover in moscow was way too long... they should work on making shorter layovers coming from nice to international flights.",Economy Class,5.0,True,423,3.0,5.0,5.0,4.0,Not informed,Solo Leisure,Nice to Los Angeles via Moscow,May 2018,2.0,-1.0,Aeroflot,Russia,True
2018-06-22,Cabin crew were friendly,6.0,"moscow to london and return. positives: check-in at both svo and lhr was very efficient despite huge passenger flow due to the world cup. the aircraft was clean and well-maintained. cabin crew were friendly, professional and efficient. the inflight entertainment had decent selection of movies. good selection of drinks and a very nice desert. menu cards and metal cutlery were a nice touch. drawbacks: ife software seemed outdated and was very slow to respond. earphone sound quality was absolutely horrible, to such an extent that hearing anything through them was almost painful to ears. my hot food option was mediocre at best. both ways it was quite hot in the cabin.",Economy Class,4.0,True,424,4.0,4.0,3.0,3.0,A330,Solo Leisure,Moscow to London,June 2018,4.0,-1.0,Aeroflot,Russia,True
2018-06-28,Miraculously find my luggage,3.0,"murmansk to moscow via st. petersburg. the leg from st. petersburg to moscow was uneventful. however, my luggage was not delivered and therefore i reported at lost luggage desk at sheremetyevo airport. much to my surprise, the lady at the desk was not able to track the luggage stating, that computer tracking system is not available and most likely they just did not manage to load my luggage during my transfer in st. petersburg. given, i was in transfer for 14 hrs, not a very credible explanation. i was assured that once the luggage will reach moscow, i would be updated. however, in the absence of the computerized tracking system, she was not able to estimate neither when this could happen nor where the luggage actually is. once she was done with the obligatory protocol, they miraculously find my luggage (which was supposed to be in st. petersburg) just at the next door luggage carousel in moscow. landed at 5am, i was leaving the airport with my luggage as late as at 6.30 am. astonished to learn, that aeroflot is apparently lacking a computerized luggage tracking capability.",Economy Class,3.0,True,425,3.0,4.0,1.0,-1.0,Boeing 737,Business,Murmansk to Moscow SVO via St.Petersburg,June 2018,1.0,-1.0,Aeroflot,Russia,True
2018-07-05,Aeroflot russian airlines customer review,2.0,"horrible service and behavior of ground staff. i was returning from helsinki to new delhi via moscow. i was supposed to get two boarding passes from helsinki airport, which they were unable to provide as according to them, the flights from moscow to india was overbooked and they could not provide the boarding pass. as the layover time at moscow was only for 2 hours, i was a little bothered. but with no option left i reached moscow and ran to the ground staff for the next boarding pass which they said i would not get as the flight is overbooked. so they were providing me a flight which was in the evening or the next day. i had connecting flight scheduled from delhi to bangalore but they said nothing can be done. after a lot of arguments finally they allowed me to board the flight, i started waiting in front of the gate assigned for boarding. boarding time as mentioned in the boarding pass started but there was no staff from the aeroflot at the desk. suddenly one of the fellow passenger came to our rescue saying she heard someone say there has been a gate change. at the gate only 7-8 people were waiting to board the flight. so it was like do panic again and run for information here and there and finally find out the proper gate from where the real boarding was happening and majority of the passengers were standing. after getting into flight i realized it was without any inflight entertainment and the journey was for 7 hours. regarding the toilets, 2 of them were spared for the economy class people and rest were for business class.  the worst trip i had in my life.",Economy Class,1.0,False,426,2.0,1.0,3.0,-1.0,Not informed,Solo Leisure,Helsinki to New Delhi via Moscow,June 2018,1.0,-1.0,Aeroflot,Russia,True
2018-07-09,Traveling with a musical instrument,1.0,"tokyo narita to sochi, russia via moscow sheremetyevo. check-in staff in tokyo was pleasant and helpful. the  a330 from tokyo to moscow had an average interior, seatback entertainment was average. onboard food was terrible, i wish i'd taken more snacks with me before boarding. flight attendants seemed pleasant. lavatory was dirty. upon arrival at moscow sheremetyevo, i was completing the international to domestic transfer process when an aeroflot staff walked up to me, grabbed my boarding pass with baggage tags attached and ripped them up. i was told that because i was traveling with a musical instrument (violin), i could not board the next flight with anything else other than the violin (i also had a computer, camera and ipad in a personal bag). they threatened to cancel my onward journey if i didn't pay 7500 rubles to check my empty personal bag.  why wasn't this rule enforced at check-in? i would have dealt with it then without the threats and disrespect from employees in moscow. it was by far the worst experience i've ever had in over 15 years of traveling frequently for work.",Economy Class,1.0,False,427,2.0,2.0,1.0,-1.0,A330 / A321,Business,Tokyo  to Sochi via Moscow,July 2018,1.0,-1.0,Aeroflot,Russia,True
2018-07-16,An amazing service,9.0,"amazing trip! flew from beijing to rostov-on-don via moscow. first of all want to thank all cabin crew for an amazing service, they all were extremely friendly and hospitable. food, drinks, onboard service and ife were above expectations, flight itself was quite smooth and comfortable. the ground service in sheremetyevo still needs to be improved. i speak russian but for other foreigners the communication is still a struggle. staff is often reluctant to even attempt to speak english. customer service agents in aeroflot contact center were very helpful as well, which was a pleasant surprise.",Business Class,4.0,True,428,5.0,5.0,5.0,5.0,A330-300,Solo Leisure,Beijing to Rostov via Moscow,July 2018,4.0,5.0,Aeroflot,Russia,True
2018-07-17,Tlv ground service was terrible,5.0,"tel aviv to moscow, the tlv ground service was terrible. because the plane was big, there were a lot of people waiting in line for inspection and check-in. business class and priority were assigned 4 checkin stations and the economy department had only 3 stations. we had to wait in line for more than an hour and a half just to get through 20 people who were standing in line for one inspection station! i sat in 30h, whose entertainment system did not work properly, the touch screen did not respond and the headset was not connected properly.  the food was just fine and not something special.",Economy Class,4.0,True,429,2.0,5.0,3.0,-1.0,Boeing 777-300ER,Family Leisure,Tel Aviv to Moscow,July 2018,3.0,-1.0,Aeroflot,Russia,True
2018-07-17,Good value for the money,8.0,"moscow to tel aviv. the ground service was much better than tel aviv, but i still did not like the security check at moscow airport because it takes a lot of time. families who travel with children and elderly people or people with disabilities are eligible to board the plane first, so it was a pleasant experience we did not experience in tel aviv. on the flight from moscow to tel aviv they also registered our names before boarding the plane to see if they all arrived (which did not happen in tel aviv and that's why we delayed another hour in tel aviv!). the chair was the most comfortable but the entertainment system worked properly this time, but the food was not surprising, and it was not very tasty (especially the meat). hard landing but overall good value for the money i gave!",Economy Class,4.0,True,430,3.0,5.0,2.0,4.0,Boeing 777-300ER,Family Leisure,Moscow to Tel Aviv,July 2018,4.0,-1.0,Aeroflot,Russia,True
2018-07-18,Excellent in flight service,8.0,"los angeles to moscow. excellent in flight service. friendly flight attendants, very helpful, sincere. nutritious food with smaller portions, healthy. clean cabin, bathrooms. will fly again. ground service at sheremetjevo: waited to check in for flight at business class counter (coming back from moscow to la) could not verify my confirmed assigned seat. i was sent away to check with the other kiosk. waited. was not helped properly by the rep. in the window, she sent me to her manager. no help. all looked at their screen as if it was blank. i showed my confirmation of flights that were paid for on my phone. was not clicking. then they sent me to the customer service kiosk about 7 min walk away from the check in area. there, the gentleman took 30 minutes to figure it out. obviously they gave away my seat and had to issue me a new one. i lost 1 hour 40 minutes running back n forth between all kiosks. your ground ticket/customer service suck. almost was late to my flight. lack of empathy there.",Business Class,4.0,True,431,4.0,5.0,5.0,3.0,Not informed,Business,Los Angeles to Moscow,June 2018,1.0,4.0,Aeroflot,Russia,False
