date,header,rating,content,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Recommended,id,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2017-10-09,"""cabin service was good""",10,"✅ Verified Review |  Guangzhou to Toronto. The service was good since I check in, i was able to choose the seat which close to the emergency exit that has more leg room, plus a free wash bag. The meal was good especially the pork rice. The cabin service was good, the crew smile and friendly. ",Economy Class,5,5,5,5,4,yes,1202,Boeing 777-300ER,Solo Leisure,Guangzhou to Toronto,October 2017,5,,China Southern Airlines,China
2017-10-10,"""cabin crews are enthusiastic""",10,✅ Verified Review |  Beijing to Nha Trang via Guangzhou. The cabin crews are enthusiastic which impressed me a lot. Hereby I want to give a special thank to the purser and first class attendant on the flight from Guangzhou to Nha Trang.  A girl from economy class responsible for the on-board duty free sales also impressed me. The  meal on board tastes wonderful. I love the fried beef with celery and green pepper. I'm sure I won't hesitate to choose China Southern again!,Business Class,5,5,5,,5,yes,1203,A321 / Boeing 737-800,Couple Leisure,Beijing to Nha Trang via Guangzhou,October 2017,5,,China Southern Airlines,China
2017-10-14,"""definitely avoid China Southern""",3,"✅ Verified Review |  I booked my trip from Seoul to Copenhagen with China Southern (flying with them from Beijing and Amsterdam) and my own experience was far from great. I bought the ticket from China Southern, but I could not check in with them at Incheon Airport and had to go to Korean Air, since they operated the first leg. I could only get two boarding passes for the first 2 legs, and I could not select seats on leg 2 and 3. Other airlines have in the past checked me in all the way from the beginning. All the problems started in Beijing Airport. In order to transfer, I had to get a 72 hour transfer visa and then check in again, even though I had a boarding pass already. When I went to the check in counter, there were no staff there, even though it was 8pm. No one was helping and very few people spoke english. A line started to form, but still no staff. I ended up not being able to change my seat, due to no staff being present. Beijing Airport was terrible, old, dirty and nothing worked. The wifi was a joke, but I was happy when I finally boarded and saw a free wifi sticker next to my inflight entertainment system. I pulled out my iPhone and immediately a flight attendant appeared and told me to shut off my phone. It turned out that all mobile phones have to be shut off during the whole flight. Adding to the general theme of nothing making sense, there was a sticker right next to the free wifi sticker, saying no mobile phones allowed. So you can only use wifi on a tablet. Either way, the wifi didn't even work so you couldn't really do that either. The passengers were mostly Chinese. A fight almost broke out in the queue to the plane, and people were loud throughout most of the flight. In the morning, breakfast was served - I received the saddest omelette with some sort of white sausage next to it. The purser of the plane was friendly though - I had a conversation with her and she seemed really nice. The legroom was not bad for someone who's very tall like me. But the rest of staff, food, and nonsense Chinese rule about switching off your phone, and the experience at the Beijing Airport made me wish I hadn't picked China Southern. I will definitely avoid China Southern next time.",Economy Class,3,2,1,2,3,no,1204,A330,Solo Leisure,Beijing to Amsterdam,October 2017,1,1,China Southern Airlines,China
2017-10-14,"""crew were friendly""",9,"✅ Verified Review |  Shenzhen to Moscow.The economy class on this flight was very full, however the crew were friendly and professional. Because there is no inflight entertainment onboard they provide portable electronics. I will be very happy to take China Southern Airlines again in future.",Economy Class,5,5,4,,5,yes,1205,A330,Family Leisure,Shenzhen to Moscow,October 2017,5,,China Southern Airlines,China
2017-10-15,"""competent, cheerful and professional""",10,"✅ Verified Review |  Guangzhou to Perth. Cabin crew were attentive, competent, cheerful and professional. They got things done on time, anticipated requests from passengers, they were pro-active in helping passengers. I was flying with my wife and two daughters, they were very attentive to our needs. I cannot stop praising about them. ",Economy Class,5,5,5,5,5,yes,1206,,Family Leisure,Guangzhou to Perth,October 2017,5,,China Southern Airlines,China
2017-10-16,"""crew friendly and patient""",8,"✅ Verified Review |  Wuhan to Paris via Guangzhou. The transfer process was convenient and clear, I even didn’t have to pick up my checked baggage when I stayed in Guangzhou. The crew was very friendly and patient, we could have basic food and drinks in the first route and more choices in the second route, although the flight models were all A330, I felt the domestic route was more comfortable and fresher, I was still wondering when I could take Boeing 787 or A380 to Paris. The on board entertainment system was comprehensive, it made me much easier to take care of my children. ",Economy Class,3,5,4,5,5,yes,1207,A330,Family Leisure,Wuhan to Paris via Guangzhou,October 2017,5,,China Southern Airlines,China
2017-10-17,"""We were pleasantly surprised""",8,"✅ Verified Review |  London to Brisbane via Guangzhou. We booked to go with China Southern Airline because they were almost half the price of the majority of other airlines and the dates suited us well. We were pleasantly suprised by the whole experience. The flights left on time, we had no hassles with luggage, the staff were friendly and competent, the food was chinese style and tasty, the inflight movies were extensive and excellent. I will definitely fly with China Southern again, and the money I save spend on a luxury handbag.",Economy Class,3,4,4,5,5,yes,1208,,Family Leisure,London to Brisbane via Guangzhou,October 2017,4,,China Southern Airlines,China
2017-10-18,"""staff were proactive""",10,"✅ Verified Review |  Shenzhen to Sydney. Great customer service when we arrived at China Southern Airline check-in counter at Shenzhen airport: upon realizing we are traveling with 2 kids and grandparents, the staff offered to help try to get us to sit together in the front row of the cabin which is a lot more child friendly. The staff were proactive in helping us to board to plane and to sit down, fold up the pram etc and made our lives a lot easier. During the flight, upon checking with a lot of the passengers including us, first inflight movie was Car Stories, the kids loved it. It was a flight packed with kids because it's end of school holiday in Australia and the crew's understanding and choice of movie was excellent and spot on. ",Economy Class,5,5,5,5,5,yes,1209,,Family Leisure,Shenzhen to Sydney,October 2017,5,,China Southern Airlines,China
2017-10-19,"""rude male ground staff""",2,"✅ Verified Review |  Guangzhou to Manila. I am addressing this complaint to a rude male ground staff posted at the entrance of all the check-in counters F and G of China Southern Airlines today in Guangzhou airport. He asked for our e-ticket and was saying something about the long line at the checkin counter and that we go away, check if we have our boarding pass and gesturing for us to move aside and go. I have no idea what he was talking about, so I asked him again and then he kept gesturing and saying over there over there computer! I told him to just tell me where exactly because you keep saying over there, where is over there? While i am speaking to him, he suddenly acted as if he cannot hear and see me. I kept repeating my question but he did not respond and continued on with this behavior. So after asking around we found out that we need to verify using our passports if our boarding pass is already available for printing from a self service machine so that we can queue on the checkin counters with the shorter line. At the self service machine there was only 1 staff assisting, compared to the many passengers trying to figure out how to use them. To China Southern Airlines, next time put someone who is competent and can communicate well and who is not rude at the entrance of your checkin counters! We dont need to be treated this way.  You also have non-chinese speaking passengers! Also put more staff manning those self service machine!",Economy Class,2,2,2,,2,no,1210,,Business,Guangzhou to Manila,October 2017,1,,China Southern Airlines,China
2017-10-20,"""the flight was fantastic""",10,✅ Verified Review |  London to Melbourne via Guangzhou. From the ground staff in London to Melbourne the flight was fantastic. The ground staff was excellent and communication skills of a very high standard. The cabin crew and the cockpit crew something to rave about. Must stress that their English language was a little shaky at times but it was more than made up with their service. I would recommend this airline. Just hope the airline expands in more than one way and thank you to the crew of flights CZ304 and CZ321. You made my flight an unforgettable experience. ,Economy Class,4,5,5,5,3,yes,1211,Boeing 787 / A330,Couple Leisure,London to Melbourne via Guangzhou,March 2017,5,,China Southern Airlines,China
2017-10-20,"""crew were attentive""",9,"✅ Verified Review |  Frankfurt to Guangzhou with a stopover at Changsha. The crew were attentive and very kind. They  provided wide food selection, pretty lovely. When we got back onto the aircraft at Changsha, it was a little delayed, but I got info from my stewardess at once. Beautiful service and wonderful experience.",Business Class,5,5,5,4,5,yes,1212,A330,Couple Leisure,Frankfurt to Changsha,October 2017,4,,China Southern Airlines,China
2017-10-21,"""Again, staff quite rude""",4,"✅ Verified Review |  Amsterdam to Kunming via Guangzhou. Not very impressed overall. I was in premium economy supposedly, which seemed to mean more legroom but the same food as in economy. Entertainment system very limited, and the USB charging did not work. Furthermore, Chinese airlines cannot allow you to use your phone, even in flight mode, which is ridiculous in this day and age. Cabin crew are cold, even robotic, rarely, if ever, smile. Their English is poor to fair, announcements were hard to understand generally. They serve wine in minute proportions, and I was refused a third glass (on an 11 hour flight!) on the assumption that I would be 'drunk'! Again, staff quite rude and never experienced before, as I certainly was not drunk but wanted a sleeping aid. Seat was of moderate to okay comfort for economy. Flight attendants refused to assist with my seat neighbour, who was being rude and refusing to move to let me go to the bathroom, saying it 'was not against regulations'. The domestic leg was much better, friendlier crew and better (and more copious) food. Will really hesitate to use them again, would prefer a Western airline in future.",Premium Economy,3,2,2,1,3,no,1213,A330,Business,Amsterdam to Kunming via Guangzhou,October 2017,3,,China Southern Airlines,China
2017-10-22,"""the flight is only 1/3 full""",10,"✅ Verified Review |  Wuhan to San Francisco. Very competitive price. The immigration inspection at WHU is very speedy, boarding gate is right after security inspection. The plane is pretty new, with 1.5 year age. 3-3-3 seats for the economy cabin on this 777, roomy for width and leg space. Due to the off-peak period and the relatively off-peak city of Wuhan the flight is only 1/3 full, which means I can enjoy all 3 seats and make them a very comfortable bed. The crew are fantastic. When you are asleep, they will use a post-it to remind you calling for food/service after waking up. Complementary eye-mask and ear-plug for economy passengers on request. Back galley space is opened for passengers for stretching/walking, much better than US airlines, especially for long flights. Variety of food and drink choices. The spicy sauce is also available.  Up-to-date entertainment system. No Wifi on the flight. You cannot turn on your cell phone during the flight.",Economy Class,5,5,5,5,5,yes,1214,Boeing 777-300ER,Business,Wuhan to San Francisco,October 2017,5,,China Southern Airlines,China
2017-10-23,"""this was an excellent service""",9,"✅ Verified Review |  Guangzhou to New York on October 14th with China Southern Airlines. As a gold member this was an excellent service. My experience met my requirement, the crew were absolutely superb. Good food, nice service.I would like to thank all staff members for their service. I would be flying with China Southern again.",Economy Class,5,5,5,5,5,yes,1215,,Business,Guangzhou to New York ,October 2017,5,,China Southern Airlines,China
2017-10-23,"""Would fly China Southern again""",7,"✅ Verified Review |  London to Bangkok via Guangzhou. Smooth experience at checkin and security at Heathrow. Flight attendants were attentive and kept everyone happy. Water was offered throughout the flight without having to leave my seat to go to the galley. The Boeing 787 layout 3-3-3 configuration is uncomfortable, noticeably less seat width which is was bad considering an 11+ hour flight. Ground staff at Guangzhou were not helpful with damage control, there was a delay for the Bangkok flight which was scheduled to depart at 20:15, the time was constantly being pushed further and further forward. We were then told the flight was cancelled and that accommodation would be offered to then take us in the morning - then told it was running again! During this time ground staff only communicated with Chinese speaking passengers! When trying to communicate with ground staff in English they looked at you confused and disorientated. Disappointing for a massive global hub to be so disorganised with poor English skills. This was the only issue with my journey - return leg was excellent and all flights departed on time. Would fly China Southern again as I understand this could be an isolated incident.",Economy Class,3,5,5,3,4,yes,1216,Boeing 787-8 / 737-800,Solo Leisure,London to Bangkok via Guangzhou,June 2017,2,,China Southern Airlines,China
2017-10-24,"""seats were comfortable""",8,"✅ Verified Review |  Auckland to Guangzhou by China Southern connecting onto Moscow with Aeroflot. The cabin and toilets were clean, seats were comfortable transforming into flat beds. The crew was friendly and spoke English pretty well. The menu was developed by the famous local cook who owns Depot bisto and makes TV shows but food quality was average. Wine list was very good including European, Australian and NZ wines. We could not follow the flight - the system was out of service. But I saw that the others watched films. Ground service in Auckland was good and fast. A separate bus in Guangzhou met business class passengers. The lounge in Auckland offered lots of food and perfect selection of local sparkling, white and red wines.",Business Class,4,4,3,2,4,yes,1217,A330-200,Couple Leisure,Auckland to Guangzhou,October 2017,4,,China Southern Airlines,China
2017-10-24,"""will consider this airline again""",9,"✅ Verified Review |  Dhaka to Sydney via Guangzhou, it was nice to take the newer A330 aircraft for both routes. The seats were comfortable, I enjoyed the big size screen of on board entertainment system. The attendants were enthusiastic and patient. It was a pity that the food in the first route was not so good for me, fortunately the air hostess recommended me some nice food during the second route. As my flight arrived at Sydney airport on Sunday morning, it took me about one hour to reclaim my baggage and go through the customs. Overall, it was a good experience to take China Southern flights, particularly the ticket price, I will consider this airline again next time.",Business Class,4,5,4,4,5,yes,1218,A330-300,Business,Dhaka to Sydney via Guangzhou,October 2017,4,,China Southern Airlines,China
2017-10-25,"""efficient and very polite""",10,"✅ Verified Review |  Guangzhou to Vancouver. The flight deck provided excellent announcements. China Southern’s B787 business class has full-flat seats, there’s in-seat entertainment system and power supply available. The cabin and washrooms were clean and in good condition. This flight offered a lunch and a dinner that were excellent, you can also choose a Chinese traditional cuisine.  The class cabin crew provided enthusiastic service, efficient and very polite. Staff came by several times to offer drink refills, and were quick to remove finished meal plate. ",Business Class,5,5,5,5,5,yes,1219,Boeing 787,Business,Guangzhou to Vancouver,October 2017,4,,China Southern Airlines,China
2017-10-27,"""the seat was comfortable""",8,✅ Verified Review |  Hangzhou to Guangzhou. I flew with A320 NEO for the first time. The aircraft was new and the seat was comfortable. The cabin crews were very patient and friendly with a smile. The meal was good and there were many kinds of drinks onboard.,Economy Class,5,5,4,3,4,yes,1220,A320 NEO,Solo Leisure,Hangzhou to Guangzhou,August 2017,5,,China Southern Airlines,China
2017-10-27,"""I would recommend it""",8,"✅ Verified Review |  I arrived at airport very late due to heavy traffic and was the last one boarding the flight. The cabin staff managed to find me a luggage space. Another thing was the entertainment system on board. I watched three latest movies on the flight, but the experience would be even greater if they had provided a better headphone. Overall, it was a great flying experience and I would recommend it to others.",Economy Class,4,5,4,4,5,yes,1221,Boeing 787,Solo Leisure,Guangzhou to Vancouver,October 2017,4,,China Southern Airlines,China
2017-10-27,"""cabin crew showed a warm welcome""",9,"✅ Verified Review |  Seoul to Guangzhou was my first time ever flying with China Southern. I have heard some not so good comments about Chinese carriers. However, this flight changed my impression. I was in business class and cabin crew showed a warm welcome. The purser and FA were efficient and attentive.",Business Class,4,5,4,,5,yes,1222,A321,Solo Leisure,Seoul to Guangzhou,October 2017,4,,China Southern Airlines,China
2017-10-28,"""Overall it was a pleasant journey""",10,"✅ Verified Review |  Los Angeles to Guangzhou in the A380. Korean Air lounge in LAX was very disappointing, very few choices in food, no hot dishes except instant noodle, service staff on reception was passionless. CZ offered two meals for this flight, the food is quite good, but only two meals in such a long flight is a bit insufficient, you better to bring some snacks with you if you travelling in economy. Flight attendant did their job efficiently and professionally, they kept the lavatory clean, offer water regularly. I have to say CZ's A380 is a bit outdated. No wifi service, small PTV, there is no USB port on PTV. Overall it was a pleasant journey, especially considering the low price, cabin service was outstanding, even compare with SQ and CX.",Economy Class,3,5,4,4,5,yes,1223,A380,Solo Leisure,Los Angeles to Guangzhou,October 2017,4,,China Southern Airlines,China
2017-10-31,"""friendly and professional""",10,"✅ Verified Review |  Guangzhou to Sydney. The service was very friendly and professional. The seats are comfortable and clean. The food is delicious and many choice. Overall, it was a vert positive experience, primarily because the seats were more comfortable than with most other airlines and allowed me to get some rest.",Business Class,5,5,5,5,5,yes,1224,A330,Business,Guangzhou to Sydney,October 2017,5,,China Southern Airlines,China
2017-10-31,"""I will fly with it again""",9,"✅ Verified Review |  Guangzhou to New York. They offered 3 meals and each had two choices, the cabin is clean and seat space is pretty generous. The attendants were sincere and caring for the customers. The entertainment unit in my seat malfunctioned, and they tried their very best to solve my problem by changing my seating, and later, their team leader also checked with me a couple times to make sure everything was fine. Overall, my first trip with this airline was very pleasing and I will fly with it again.",Economy Class,4,5,5,4,5,yes,1225,,Solo Leisure,Guangzhou to New York,October 2017,4,,China Southern Airlines,China
2017-10-31,"""attendants are friendly""",8,"✅ Verified Review |  Guangzhou to San Francisco.  Same as the previous flight, service was excellent and consistence. I enjoy the warm service of CZ which make me feel like home. Flight attendants are friendly. I am surprised by the food options they offer on a long flight. My little complaint is the blanket was a bit short for a tall guy like me.",Business Class,5,5,4,4,4,yes,1226,Boeing 777,Solo Leisure,Guangzhou to San Francisco,October 2017,3,,China Southern Airlines,China
2017-11-02,"""Efficient check in at LAX""",9,"✅ Verified Review |  Los Angeles to Guangzhou. Efficient check in service at LAX, organized boarding procedures and 3 bridges made boarding process quick. Take off and landing smooth. Big plus to the flight attendants, make sure passengers comply with the safety rule. I sat at upper deck of economy class, only a small cabin like 10 rows of economy class. Dinner served about 30 mins after take off, snacks / drinks at galley to ensure passengers can help themselves during mid flight. Clear announcer provided flight info. The con is their entertainment system lack of choices compared with other carriers. The flight attendants excellent service made that up. Big thanks to flight attendants made my trip with great start.",Economy Class,5,5,5,4,5,yes,1227,A380,Solo Leisure,Los Angeles to Guangzhou,October 2017,5,,China Southern Airlines,China
2017-11-08,"""you'll need a Chinese visa""",1,"✅ Verified Review |  Wow, by far the worst customer service I've ever had. Our flight was booked from Melbourne to Amsterdam via Shenzhen and Beijing and return from Amsterdam to Melbourne via Beijing and Guangzhou. We each thrice checked for visa requirements and were both under the impression that China has a 24-hr transit visa. Wrong! Some cities/airlines do not apply to this. We were taken to the service desk and waited for an hour before they told us our best options were cancel & rebook new flights, or call the airline to find a way around the cities that needed visas, or risk it for the biscuit. We nearly risked it but decided to do our 1st option (despite the prices, it was a safer bet)! So onto asking for a cancellation and refund request. The website was outdated stating that website works were underway (however the dates had passed already), difficult to maneuver as some sections were in Chinese, and when I attempted to apply for a refund, it sent me to a 404 error page. Previous to that, no confirmation emails/texts had been sent to my email address/mobile despite the multiple requests.  We called the airline line, was on hold for hours (as you might've anticipated) and then were told to call the office in Australia (which was closed due to the public holiday) and that they couldn't help us. After insisting, they told us to send an email with details of our trip and our passports and to call back when we received a response email regarding our cancellation/refund, which shouldn't take longer than 10-15 minutes. Email sent. 20 minutes passed. No email. So we call back, wait for another half hour and (of course) speak to a different agent. This agent says very abruptly ""There's a 30-minute processing time from when we receive your email. Call back when you get it. Bye."" And she hangs up before we get a chance to respond with anything. It's been over an hour and 15 minutes now and we still haven't received an email. Bottom line: Don't fly with this airline if you're a foreigner and don't have any intention of going to China. Their tickets might seem cheap if you're transiting through the country, but unless you have a Chinese passport, prepare yourself for tagteaming and chasing customer service. If you do travel with this airline, check all connecting airports to ensure they qualify under the 24-hr transit permit, and if not, then you'll need a Chinese visa which takes >3-4 weeks to process. If you book through a travel agent, it is their job to tell you if you need a visa.",Economy Class,1,,,,1,no,1228,,Couple Leisure,Melbourne to Amsterdam via Shenzhen / Beijing,November 2017,1,,China Southern Airlines,China
2017-11-08,"""ticket with a great discount""",9,"✅ Verified Review |  Guangzhou to Adelaide. The crew is really nice, patient and easy-going. The  flight was very smooth, food was great as well.I specially love the potato with chicken and the cakes. I bought the flight ticket with a great discount only $550 for a return trip. So this flight is well worth a try.",Economy Class,5,5,5,4,5,yes,1229,,Solo Leisure,Guangzhou to Adelaide,November 2017,5,,China Southern Airlines,China
2017-11-10,"""cabin staff service was good""",9,"✅ Verified Review |  Wenzhou to Phuket via Guangzhou. This was my first international flight, there were some provisions I didn't know, but the ground staff helped me with patience. It only took me 2 minutes to check in, they are very professional. The cabin staff service was good too, they kept smiling. But the food on the flight tasted bad, I ate a little noodle. ",Economy Class,4,5,3,3,5,yes,1230,,Solo Leisure,Wenzhou to Phuket via Guangzhou,November 2017,5,,China Southern Airlines,China
2017-11-13,"""limited English wasn’t so fortunate""",3,"✅ Verified Review |  Beijing to Amsterdam return. It was a mixed experience, flying with China Southern. There were good and bad things and I’ll start with the bad: On the outgoing leg of my flight, I left my rather expensive noise cancelling headphones under my seat as I exited the plane. I was seated all the way in the back of the plane (in economy) and I was one of the last passengers to leave the aircraft. An hour after disembarking I realized my mistake and immediately contacted the staff in Amsterdam airport. They told me to file a report with the lost and found office, which I immediately did. A week later, nothing had turned up. I called the lost and found office to double check, but there was nothing. I called China Southern but nobody picked up so I emailed them instead, with no result. So how is it possible that a pair of $400 headphones can disappear like that? Since I have no proof, I cannot say that a certain group of people stole my headphones, but I do find it very very suspicious that an expensive item like that can simply vanish from the plane. The worst part is how China Southern handled the episode. I emailed them, describing my experience, only to receive a standard copy and paste response, saying that nobody would ever steal from a plane. All my following replies to the email were just ignored. No response at all. The return leg of the flight was better, but that was mostly because the staff in Amsterdam bumped me to premium economy, which is a lot nicer than economy. I can’t say if it’s worth the money, since I didn’t pay for the upgrade, but I will say that it was a very nice experience. The seats were bigger with more leg room, way more comfortable than economy and even the toilets were more spacious. The crew were mostly friendly and nice, but their limited English wasn’t so fortunate. I had a headache and asked slowly and clearly for an aspirin, which was understood as ice cream by two different flight attendants. I then told them I had pain in my head and pointed at my forehead, after which they brought me a small free toiletry bag. When I finally found someone who was able to understand me, I was told that they didn’t have any aspirins, because it was a serious drug. Somehow this isn’t a problem with other airlines, though. China Southern had free wifi available on the return leg of the flight, which is a great bonus, but in reality it was extremely slow and on top of that it was the Chinese version of the internet with no access to google, gmail, youtube, facebook, instagram or any of the sites that westerners use. So all in all, a mixed bag. The flight experience was pretty standard in economy and pretty great in premium economy. But my expensive headphones that simply vanished on the plane, and the complete lack of any kind of assistance from China Southern, left me bitter and I will look elsewhere next time I book a flight.",Premium Economy,4,1,2,3,3,no,1231,A330,Solo Leisure,Amsterdam to Beijing,November 2017,4,1,China Southern Airlines,China
2017-11-13,"""Chinese Meal with good taste""",10,"✅ Verified Review |  Shenzhen to Jakarta on November 2017 in A320. Checkin fast and professional, during the checkin he provide me an upgrade to Premium Economy. The departure arrived in Jakarta on time. The flight attendant provide a hot Chinese Meal with good taste and soft drinks and Wine. Service was excellent, all Flight Attendants very friendly. I had some of small talk with Crew in very good english. Surprise for me. ",Economy Class,5,5,5,,5,no,1232,A320,Solo Leisure,Shenzhen to Jakarta,November 2017,5,,China Southern Airlines,China
2017-11-13,"""trip was very good in general""",8,"✅ Verified Review |  Guangzhou to Moscow via Wuhan, business class. Actually I preferred to choose direct flight than connecting one to avoid any inconvenience but the transfer process was very smooth this time. The attendants were nice and professional, there were multiple choices of food and drinks，the Chinese food was particularly good. The whole trip was very good in general.",Business Class,4,5,5,4,4,yes,1233,A330,Couple Leisure,Guangzhou to Moscow via Wuhan,November 2017,5,,China Southern Airlines,China
2017-11-14,"""crew were very friendly""",8,"✅ Verified Review |  I travelled Guangzhou to Auckland after several days meeting in Guangzhou on 11 Nov very morning. The premium economy seat is more comfortable than economy. Thanks to the ground staff, they gave me first row, that made my 11 hrs trip easier. The crew were very friendly, the flight was very smooth.",Premium Economy,5,5,4,4,5,yes,1234,Boeing 777-300ER,Solo Leisure,guangzhou to auckland,November 2017,5,,China Southern Airlines,China
2017-11-14,"""makes me feel like home""",9,"✅ Verified Review |  Guangzhou to Los Angeles on Nov 5. They provided efficient check in and boarding.  I was seated in 51A, which near the emergency exit. The cabin was clean and seat space was pretty generous. They explained how to use the emergency exit clearly. They offered two meals for this flight and the food was quite good. The entertainment system was user-friendly and the movies were various. I felt comfortable during the flight for their service and competence. I enjoy the warm service of China Southern Airline which makes me feel like home.",Economy Class,5,5,5,,5,yes,1235,Boeing 777,Business,Guangzhou to Los Angeles,November 2017,5,,China Southern Airlines,China
2017-11-14,"""the seat was comfortable""",9,"✅ Verified Review |  Yinchuan to Guangzhou When I boarded the plane, the crew gave a warm welcome and were very friendly. My seat was 38K which was beside the emergency exit, and the seat was comfortable. The meal was good and I like it. I would recommend China Southern Airlines.",Economy Class,4,5,3,3,5,yes,1236,Boeing 737,Solo Leisure,Yinchuan to Guangzhou,September 2017,5,,China Southern Airlines,China
2017-11-15,"""it was a nice experience""",8,"✅ Verified Review |  Changsha to Sanya with my granddaughter. The flight was delayed after boarding, and I waited over 1 hour in the cabin. But the stewardess was very nice and friendly, she took good care of my granddaughter. However, if this flight can provided baby food for my little granddaughter will be better. All in all it was a nice experience with China Southern.",Business Class,4,5,3,,4,yes,1237,A320,Family Leisure,Changsha to Sanya,November 2017,4,,China Southern Airlines,China
2017-11-17,"""impressed with their cabin staff""",8,"✅ Verified Review |  Delhi to Auckland via Guangzhou. I was a bit skeptical of China Southern when I booked. But was very impressed with their cabin staff, pitch of seat and the fantastic service. On the Guangzhou to Delhi segment I was downgraded from Business to Economy but the way they handled it left me impressed, personally escorted to the VIP lounge, a supervisor came and apologised in the plane, gave me without me asking a slip to claim my differential. Very impressed.",Business Class,5,4,2,2,5,yes,1238,Boeing 777 / 787 /  737,Solo Leisure,Delhi to Auckland via Guangzhou,October 2017,3,,China Southern Airlines,China
2017-11-18,"""seat space was pretty generous""",9,"✅ Verified Review |  Beijing to Melbourne via Shenzhen. I had a really tight transfer time less than 2 hours. But the luggage was fast and the transfer was smooth. They provided efficient check-in and boarding. The economy class cabin was clean and seat space was pretty generous. The cabin service was good, the crew friendly. Food and drinks made the trip enjoyable. Cabin and toilets were clean.  Overall, China Southern Airlines is highly recommended and would fly with them again.",Economy Class,5,5,5,4,5,yes,1239,,Business,Beijing to Melbourne via Shenzhen,November 2017,5,,China Southern Airlines,China
2017-11-18,"""Thumbs up for the crew""",9,"✅ Trip Verified |  Changsha to Frankfurt. The cabin attendant were very helpful and kind,  took us to our seats so that we weren't blocking the aisle. Seats were soft enough but a little more support for the neck would be better. While the crew were serving dinner, they introduce the dinner in short before we made our choices.  Entertainments were fun with updated and rich content. Thumbs up for the crew and food!",Economy Class,5,5,4,4,5,yes,1240,A330,Solo Leisure,Changsha to Frankfurt,November 2017,4,,China Southern Airlines,China
2017-11-19,"""In general, it was a nice trip""",9,"✅ Trip Verified |  Zhanjiang to Vancouver via Guangzhou, business class. The price of ticket was very fair, the transfer process was smooth and efficient. It was a pity we had to take shuttle bus for boarding in ZhanJiang. We took Boeing 787 from Guangzhou to Vancouver, it was clean and fresh, I could  enjoy the rich programs of entertainment system. The attendants were very friendly and patient, though I didn’t get the steak during the first meal service, but they offered me Chinese hot pot rice instead，then  taught me how to order food through internet in advance. They also provided  fresh fruit and snacks in the mini bar. In general, it was a nice trip, thanks for the airline and their staff.",Business Class,5,5,4,5,5,yes,1241,E190 / Boeing 787,Solo Leisure,ZhanJiang to Vancouver via Guangzhou,November 2017,5,,China Southern Airlines,China
2017-11-22,"""the crew were very efficient""",10,✅ Trip Verified |  I was travelling with my children from Paris to Guangzhou. The cabin crew was really helpful and kind. My daughter had quite a strong nose bleed three time and I worried so much about her. The cabin manager and the crew were very efficient and tried everything to stop the bleeding and made her feel comfortable. They also arranged my two boys to other seats so that she  could get some rest. I was so relieved that it didn’t become very serious. I appreciate the stewardesses hard work.,Economy Class,4,5,5,4,5,yes,1242,,Family Leisure,Paris to Guangzhou,October 2017,5,,China Southern Airlines,China
2017-11-22,"""thank you to all the crew""",9,"✅ Trip Verified |  Nanjing to Auckland via Guangzhou. I would like to write a review in regards to the flight (CZ305) my mother caught on 18th November from Guangzhou to Auckland. I would like to say thank you to all the crew. This was my mother's (75 years old) first time to fly alone. Their services were excellent, toilets were clean, food nice, seat was comfortable and she felt safe travelling with southern China airline. ",Business Class,5,5,5,,5,yes,1243,,Solo Leisure,Nanjing to Auckland via Guangzhou,November 2017,5,,China Southern Airlines,China
2017-11-22,"""flying experience was good""",8,"✅ Trip Verified |  Melbourne to Guangzhou. The flying experience was good, there was sufficient seat space. A compliment goes to the dining service on board. They served a meal shortly after the take-off. Overall, I received attentive services throughout the whole flight, and there was free WiFi on board.",Economy Class,4,4,4,4,4,yes,1244,,Solo Leisure,Melbourne to Guangzhou,November 2017,4,4,China Southern Airlines,China
2017-11-23,"""food and beverage is abundant""",9,"✅ Trip Verified |  Dubai to Urumqi via Wuhan and Guangzhou. In the return journey, they check the luggage directly to Dubai via Guangzhou, no need to take out the luggage in Guangzhou. The crew is polite and try to meet your demand in a comfortable way. The food and beverage is abundant and they provide some traditional Chinese exercising tv programme for relaxing.",Economy Class,5,5,5,4,5,yes,1245,A330 / Boeing 737,Solo Leisure,Dubai to Urumqi via Wuhan/Guangzhou,November 2017,5,,China Southern Airlines,China
2017-11-23,"""had an excellent trip""",9,"✅ Trip Verified |  Guangzhou to Sydney. I really liked the wifi on board, and provided a very good service in the cabin, I had a light meal in the middle of the trip. I really had an excellent trip with China Southern Airlines.",Economy Class,5,5,4,4,5,yes,1246,A330,Solo Leisure,Guangzhou to Sydney,November 2017,5,5,China Southern Airlines,China
